,EC squamous,EC squamous.1,EC squamous.2,EC squamous.3,EC squamous.4,EC squamous.5,EC squamous.6,EC squamous.7,EC squamous.8,EC squamous.9,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr19.37288607.F,22,21,27,29,23,17,16,11,59,13,26,34,69,122,34,28,65,62,57,17,29,19,37,33,32,11,25,18
chr19.37288608.R,31,27,49,39,39,20,17,32,101,21,22,57,53,78,26,36,68,46,55,44,30,35,50,66,35,31,27,NA
chr19.37288615.R,31,28,49,39,39,20,17,32,101,21,22,57,53,78,26,36,68,46,55,44,30,35,50,66,35,31,27,NA
chr19.37288619.F,37,36,31,38,26,22,24,29,60,NA,24,43,30,38,25,23,30,31,32,33,37,33,31,39,34,30,32,NA
chr19.37288620.R,31,28,49,39,39,20,17,32,101,21,22,57,53,78,26,36,68,46,55,44,30,35,50,66,35,31,27,NA
chr19.37288633.F,37,36,31,38,26,22,24,29,60,NA,24,43,30,38,25,23,30,31,32,33,37,33,31,39,34,30,32,NA
chr19.37288641.F,37,36,31,38,26,22,24,29,60,NA,24,43,30,38,25,23,30,31,32,33,37,33,31,39,34,30,32,NA
chr19.37288647.F,37,36,24,29,26,22,24,29,60,NA,23,43,30,38,25,23,30,31,32,33,37,33,31,39,34,30,32,NA
chr19.37288653.F,36,36,31,38,26,22,24,29,58,NA,23,43,30,38,25,23,29,31,31,32,37,32,31,39,34,30,32,NA
chr19.37288657.F,37,36,31,38,26,22,24,29,60,NA,24,43,30,38,25,23,30,31,32,33,37,33,31,39,34,30,32,NA
chr19.37288693.F,36,36,31,38,26,22,24,29,60,NA,23,42,30,38,24,23,30,30,32,32,37,33,31,39,34,30,32,NA
chr19.37288703.F,36,36,31,37,26,21,24,29,60,NA,23,41,30,38,24,23,30,29,32,32,37,32,31,39,34,28,32,NA
chr19.37288705.F,36,36,30,37,26,21,24,29,60,NA,23,41,30,38,24,23,30,28,32,32,37,32,31,38,34,28,31,NA
chr19.38182950.F,30,33,38,33,18,25,20,33,39,NA,34,32,19,66,25,35,46,34,38,37,22,34,52,49,42,37,47,NA
chr19.38182957.F,30,33,38,33,18,25,20,33,39,NA,34,32,19,66,25,35,46,34,38,37,22,34,52,49,42,37,47,NA
chr19.38182961.F,30,33,38,33,18,25,20,33,38,NA,34,32,19,66,25,35,46,34,38,37,22,34,52,49,42,37,47,NA
chr19.38182989.F,30,33,38,33,18,25,20,33,39,NA,34,32,19,65,25,35,46,34,38,37,22,34,52,49,42,37,47,NA
chr19.38182998.F,30,33,38,33,18,25,20,33,39,NA,34,32,19,66,25,35,46,34,38,37,22,34,52,49,42,37,47,NA
chr19.38183006.F,30,33,38,33,18,25,20,33,39,NA,34,32,19,66,25,35,46,34,38,37,22,33,52,49,42,37,47,NA
chr19.38183027.F,30,32,38,33,17,25,20,33,39,NA,34,32,18,64,25,35,46,34,38,34,22,34,52,49,42,37,47,NA
chr19.38183028.R,24,47,45,49,32,38,28,50,57,17,64,62,64,64,48,43,66,60,60,46,60,36,56,67,36,47,55,NA
chr19.38183054.R,25,47,45,50,32,39,29,50,58,18,64,62,63,64,48,43,67,61,61,49,62,36,57,67,37,49,56,NA
chr19.38183056.R,25,47,45,50,32,39,30,50,58,18,65,62,64,65,48,43,67,61,61,49,62,36,57,68,37,49,56,NA
chr19.38183081.R,25,47,47,50,32,39,31,50,58,18,65,62,65,65,48,43,67,61,61,49,62,36,58,68,37,49,56,NA
chr19.38183090.R,25,47,47,50,32,39,31,50,58,18,65,62,65,65,48,43,67,61,61,49,62,36,58,68,37,49,56,NA
chr19.38183092.R,25,47,47,50,32,39,31,50,58,18,65,62,65,65,48,43,67,60,61,49,62,36,58,67,37,49,56,NA
chr19.38183098.R,25,47,47,51,32,39,31,50,58,18,65,62,65,65,48,43,67,61,61,49,62,36,59,68,37,49,56,NA
chr19.38183113.R,25,46,47,51,32,39,31,50,57,17,64,62,64,67,48,43,67,60,61,49,62,36,59,68,37,49,56,NA
chr19.38183121.R,25,48,47,51,32,39,31,50,58,18,65,62,65,67,48,43,67,60,61,49,62,36,59,68,37,49,56,NA
chr19.38183127.R,25,48,47,51,32,39,31,50,58,18,65,62,65,67,48,43,67,61,61,49,63,36,59,67,37,49,56,NA
chr19.40314899.F,50,72,88,64,63,61,41,62,134,18,54,89,102,95,66,59,128,97,70,72,69,58,74,85,74,83,73,16
chr19.40314927.F,50,72,77,56,63,61,41,62,134,18,54,89,102,95,66,59,128,96,70,72,70,58,74,85,74,83,73,16
chr19.40314938.F,50,72,88,64,63,61,41,62,133,18,54,89,102,95,66,59,128,97,70,72,70,58,74,85,74,83,73,16
chr19.40314939.R,17,34,32,33,27,18,14,29,103,NA,39,41,74,77,48,30,64,42,57,40,34,33,40,55,30,45,44,15
chr19.40314940.F,50,72,88,64,63,60,41,62,134,18,54,88,102,95,66,59,128,97,70,71,69,58,74,85,74,83,73,16
chr19.40314941.R,17,34,32,33,27,18,14,29,103,NA,39,41,74,77,49,30,64,42,58,40,34,33,40,56,33,45,45,15
chr19.40314950.F,50,72,88,64,63,60,40,62,134,18,54,89,102,95,66,59,128,97,70,72,70,58,74,85,74,83,73,16
chr19.40314951.R,17,35,32,33,27,17,14,29,106,NA,38,41,72,75,49,30,64,43,58,40,35,32,40,58,32,45,45,16
chr19.40314978.F,49,68,88,64,62,59,39,61,129,18,54,88,99,93,64,58,127,97,69,69,69,57,72,83,73,82,71,16
chr19.40314979.R,20,40,35,35,28,19,17,32,112,NA,42,45,78,81,49,31,69,46,62,43,35,33,40,65,34,49,46,16
chr19.40314983.F,49,68,88,64,62,59,39,61,128,18,54,88,99,93,64,58,127,97,69,69,69,57,72,83,73,82,70,16
chr19.40314984.R,20,40,35,35,28,19,17,32,113,NA,42,45,78,81,49,31,69,46,62,43,35,33,40,65,34,49,46,16
chr19.40315012.R,20,40,35,35,28,19,17,32,113,NA,42,45,78,81,49,31,69,46,62,43,36,33,40,65,34,49,46,16
chr19.40315022.R,20,40,36,35,28,19,17,32,114,NA,42,45,79,81,49,31,73,46,65,42,36,33,40,65,34,49,46,16
chr19.40315029.R,24,40,37,36,28,19,17,33,116,NA,43,49,79,81,50,31,79,48,69,46,37,35,41,69,39,52,49,16
chr19.40315043.R,20,NA,14,20,NA,NA,NA,18,22,NA,14,24,18,24,10,17,39,23,38,19,21,21,20,14,29,24,22,14
chr19.40315057.R,20,NA,14,20,NA,NA,NA,18,22,NA,13,24,19,24,10,17,39,23,38,19,21,21,20,15,29,24,22,14
chr19.40315059.R,20,NA,14,20,NA,NA,NA,18,22,NA,14,24,19,24,10,17,39,23,38,19,21,21,20,15,29,24,22,14
chr19.40315082.R,20,NA,14,20,NA,NA,NA,18,22,NA,16,24,20,24,10,18,39,23,38,19,21,21,20,15,29,24,23,14
chr19.40315085.R,19,NA,14,20,NA,NA,NA,18,22,NA,16,24,20,24,10,18,39,23,38,19,21,21,20,15,29,24,23,14
chr19.40315096.R,20,NA,14,20,NA,NA,NA,17,22,NA,16,24,20,24,10,18,39,23,38,19,21,21,20,15,29,24,23,14
chr19.40315113.R,20,NA,14,20,NA,NA,NA,18,22,NA,16,24,20,24,10,18,39,23,38,19,21,21,20,15,29,24,23,14
chr19.40315120.R,20,NA,14,20,NA,NA,NA,18,22,NA,16,24,20,24,10,18,39,23,38,19,21,21,20,15,29,24,23,14
chr19.40315132.F,57,53,49,39,49,40,44,45,161,26,80,35,89,125,65,54,152,68,107,58,45,53,46,35,48,32,46,28
chr19.40315137.F,57,53,49,39,49,40,44,45,161,26,80,35,89,125,65,54,152,68,107,58,45,53,46,35,48,32,46,28
chr19.40315140.F,57,53,49,39,49,40,43,45,159,25,80,34,89,125,64,54,152,68,106,57,44,53,46,35,48,32,46,28
chr19.40315143.F,57,53,49,39,49,40,44,45,161,26,80,35,89,125,65,54,152,68,107,58,45,53,46,35,48,32,46,28
chr19.40315165.F,57,53,49,39,49,40,44,45,161,26,80,35,89,125,65,54,152,68,107,58,45,53,46,35,48,32,46,28
chr19.40315166.R,25,25,27,21,19,10,20,24,115,12,34,30,95,105,33,31,108,79,80,27,23,31,29,46,25,27,16,12
chr19.40315183.F,57,53,49,39,49,40,44,45,160,26,80,35,89,125,65,54,152,68,107,58,45,53,46,35,48,32,46,28
chr19.40315184.R,25,26,28,22,19,10,20,24,117,12,35,30,96,105,33,31,112,79,83,27,23,31,29,46,25,27,16,12
chr19.40315245.F,36,28,32,39,34,32,36,36,77,NA,58,34,40,44,33,40,32,47,55,38,52,24,41,42,44,33,40,17
chr19.40315246.R,26,28,30,23,19,10,21,24,120,13,36,33,100,105,34,31,116,83,87,27,24,33,30,47,25,27,16,12
chr19.40315281.F,35,28,32,39,34,32,36,36,77,NA,58,34,40,44,33,40,32,47,55,38,52,24,42,42,44,33,40,17
chr19.40315329.F,35,28,32,39,34,30,35,36,77,NA,57,34,39,44,33,40,31,47,55,37,52,24,42,42,44,33,40,17
chr19.40315336.F,34,27,31,39,34,29,32,36,74,NA,57,33,37,44,32,40,30,46,54,37,52,22,42,41,44,33,40,17
chr19.40315337.R,15,30,17,36,20,26,15,33,55,NA,30,24,44,28,25,26,33,60,25,37,37,23,38,17,29,32,27,23
chr19.40315345.F,NA,NA,NA,16,NA,NA,NA,19,44,NA,37,16,25,30,28,29,17,23,31,30,40,21,34,32,35,22,32,11
chr19.40315346.R,17,33,18,38,21,30,15,34,57,10,36,26,45,30,25,26,37,57,27,38,41,24,43,23,32,35,28,26
chr19.40315379.R,17,33,18,38,21,29,15,34,57,11,34,26,45,30,25,26,37,66,27,38,41,24,43,23,32,35,28,26
chr19.40315382.R,17,33,18,38,21,30,15,34,57,11,36,26,45,30,25,27,36,66,27,38,41,24,43,23,32,35,28,26
chr19.40315402.R,17,33,18,38,21,30,15,34,57,11,36,26,45,30,25,27,41,67,27,38,41,24,43,23,32,35,28,26
chr19.40315433.R,17,33,18,38,21,30,15,34,57,11,36,26,45,30,25,27,42,68,27,38,41,24,43,23,32,35,28,26
chr19.40315491.F,25,43,65,35,33,22,22,33,63,NA,34,47,39,16,39,46,53,38,45,51,55,36,40,60,47,39,52,27
chr19.48918144.F,24,36,32,50,15,33,15,33,30,NA,36,37,NA,29,41,20,22,24,25,32,30,23,42,50,37,16,67,32
chr19.48918152.F,24,36,32,50,15,33,15,33,30,NA,36,37,NA,29,40,20,22,24,25,32,30,23,42,50,37,16,67,32
chr19.48918175.F,24,36,32,50,15,33,15,33,30,NA,36,37,NA,29,41,20,22,24,25,32,30,23,42,50,37,16,67,32
chr19.48918188.F,24,36,32,49,15,33,15,33,30,NA,36,37,NA,29,41,20,22,24,25,32,30,23,42,50,37,16,67,32
chr19.48918195.F,24,36,32,49,14,33,15,33,30,NA,36,37,NA,29,41,20,22,24,24,32,30,23,41,50,37,16,67,32
chr19.48918205.F,24,36,32,49,14,33,15,33,30,NA,36,37,NA,29,41,20,22,24,25,32,30,23,42,50,37,16,67,32
chr19.48918217.F,24,36,32,49,14,33,15,33,30,NA,36,37,NA,29,41,20,22,24,25,32,30,23,42,50,37,16,67,32
chr19.48918260.R,30,23,30,27,11,21,18,31,19,NA,18,27,13,14,20,13,19,20,14,32,38,17,30,31,26,13,32,14
chr19.48918266.R,30,23,30,27,11,21,18,31,19,NA,18,27,13,14,20,13,19,20,14,32,38,17,30,31,26,13,32,14
chr19.48918275.R,30,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918284.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.489182.R,22,29,21,32,26,23,14,33,45,15,19,19,35,14,21,28,58,18,40,24,31,28,36,33,42,23,20,22
chr19.48918300.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918304.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,12,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918311.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918322.R,31,23,25,23,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918327.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918333.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918340.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,30,31,26,13,32,14
chr19.48918350.R,31,23,30,27,11,21,18,31,19,NA,18,27,13,14,21,13,19,20,15,32,38,17,29,31,26,13,32,14
chr19.52839503.F,31,39,35,35,15,17,17,30,125,19,23,56,77,75,28,45,90,64,92,33,33,42,34,55,34,31,45,32
chr19.52839504.R,21,25,40,18,11,15,12,26,47,NA,15,21,34,23,20,18,52,30,30,26,17,34,24,37,19,33,23,11
chr19.52839509.F,31,39,35,35,15,17,17,30,122,19,23,55,75,75,28,45,90,64,92,33,33,42,34,55,34,31,45,32
chr19.52839510.R,20,23,38,18,11,15,12,24,47,11,15,20,29,16,19,17,47,29,26,26,16,32,21,37,17,33,23,10
chr19.52839514.F,31,39,35,35,15,17,17,30,122,19,23,55,75,75,28,45,90,64,92,33,33,42,34,55,34,31,45,32
chr19.52839515.R,20,23,38,18,11,15,13,24,47,11,15,20,29,16,19,17,47,29,26,26,16,32,21,37,17,33,23,10
chr19.52839516.F,31,39,35,35,15,17,17,30,122,19,23,55,75,74,28,45,90,64,92,33,33,42,34,55,34,31,45,32
chr19.52839517.R,20,24,38,18,11,15,13,24,47,11,16,20,29,16,19,17,47,26,26,26,16,32,22,37,18,33,23,10
chr19.52839535.F,31,39,35,35,15,17,17,30,122,19,23,55,75,75,28,45,90,64,92,33,33,42,34,55,34,31,45,32
chr19.52839536.R,20,25,38,18,11,15,13,24,48,11,16,20,29,16,19,17,47,29,26,26,16,32,22,37,18,33,23,10
chr19.52839540.F,31,39,35,35,15,17,17,30,122,19,23,55,75,73,28,45,90,64,92,33,33,42,34,55,34,31,45,32
chr19.52839541.R,20,25,38,18,11,15,13,24,47,11,16,20,29,16,19,17,47,28,26,26,16,32,22,37,17,33,23,10
chr19.52839542.F,31,38,35,35,15,17,17,30,122,18,23,55,75,74,28,45,90,64,92,33,33,42,34,55,34,31,45,32
chr19.52839543.R,20,25,38,18,11,15,13,24,48,11,16,20,29,16,19,17,47,29,26,26,16,32,22,37,18,33,23,10
chr19.52839589.F,31,39,34,34,15,16,17,30,121,19,23,55,74,75,28,45,88,63,90,31,33,42,34,55,34,30,44,31
chr19.52839590.R,20,25,38,18,11,15,13,24,48,11,16,20,29,16,19,17,48,29,27,26,16,32,22,37,18,33,23,10
chr19.52839591.F,31,38,34,34,15,16,17,30,121,19,23,55,74,75,28,45,87,63,90,31,33,42,34,55,34,30,44,31
chr19.52839592.R,20,25,38,18,11,15,13,24,47,11,16,20,29,16,19,17,49,29,27,26,16,32,22,37,18,33,23,10
chr19.52839603.F,58,69,88,63,38,47,33,57,167,31,41,83,138,135,51,68,157,117,120,70,54,80,61,98,65,53,76,50
chr19.52839604.R,22,26,40,18,11,16,14,25,48,11,16,21,29,16,19,20,50,29,28,27,17,33,23,41,19,35,25,10
chr19.52839638.F,27,31,54,29,23,31,17,28,47,12,18,28,66,61,23,24,70,56,33,40,24,38,27,43,31,24,32,20
chr19.52839639.R,21,21,33,22,NA,17,11,NA,25,NA,NA,20,NA,26,NA,34,27,16,16,27,21,25,44,50,25,30,31,NA
chr19.52839643.F,27,31,54,29,23,31,17,28,47,12,18,28,66,61,23,24,70,56,33,40,24,38,27,43,31,24,31,20
chr19.52839644.R,21,21,33,22,NA,17,11,10,24,NA,NA,21,NA,26,NA,33,27,16,16,27,21,24,44,50,25,31,30,NA
chr19.52839657.F,26,31,54,29,23,31,17,28,47,12,18,28,66,60,23,24,70,56,33,40,24,38,27,43,31,24,32,20
chr19.52839658.R,21,21,33,22,NA,17,11,10,25,NA,NA,21,NA,26,NA,34,27,16,16,27,21,25,44,51,25,31,31,NA
chr19.52839671.F,25,28,53,29,23,31,16,28,45,12,18,24,66,60,23,24,70,56,33,39,23,38,27,43,31,24,31,20
chr19.52839672.R,21,21,33,22,NA,18,11,10,25,NA,NA,21,NA,27,NA,34,27,16,17,27,21,25,44,51,25,31,31,NA
chr19.52839677.F,25,28,51,29,23,31,16,28,46,12,18,25,66,60,23,24,70,56,32,39,23,38,27,43,31,23,31,19
chr19.52839678.R,21,21,33,22,NA,18,11,10,25,NA,NA,21,NA,27,NA,34,27,16,17,27,21,25,44,51,25,31,31,NA
chr19.52839687.F,22,15,14,21,13,16,19,19,26,NA,15,24,15,39,15,28,18,15,25,19,19,19,24,18,25,19,16,18
chr19.52839688.R,21,21,33,22,NA,18,11,10,25,NA,NA,21,NA,27,NA,34,27,16,17,27,21,25,44,51,25,31,31,NA
chr19.52839690.F,22,14,14,20,13,16,19,19,26,NA,15,24,15,36,15,28,18,14,24,19,19,19,23,18,23,18,16,18
chr19.52839694.F,22,14,14,20,13,16,19,19,26,NA,15,24,15,36,15,28,18,15,24,19,19,19,23,18,23,18,16,18
chr19.52839715.F,22,14,13,17,13,16,19,19,26,NA,15,24,15,36,15,28,17,15,24,19,19,19,23,18,23,18,16,18
chr19.52839719.F,22,13,14,20,13,16,19,19,26,NA,15,24,15,36,15,28,17,15,24,19,19,19,23,18,23,18,16,18
chr19.52839722.F,22,14,14,20,13,16,19,19,26,NA,15,22,15,36,15,28,17,15,24,19,19,19,23,18,21,18,16,18
chr19.52839725.F,22,14,14,20,13,16,19,19,26,NA,15,23,15,36,15,28,17,15,24,19,19,19,23,18,23,18,16,18
chr19.52839738.F,22,14,14,20,13,16,19,19,26,NA,15,23,15,36,15,28,17,15,24,19,19,19,23,18,23,18,16,18
chr19.52839742.F,22,14,14,20,13,16,19,19,26,NA,15,23,15,36,15,28,17,15,24,19,19,19,23,18,23,18,16,18
chr19.52839767.F,21,14,14,20,13,16,18,19,26,NA,15,23,15,36,15,28,16,15,24,19,18,19,23,18,23,17,16,18
chr19.52839768.R,20,31,34,30,NA,21,14,37,66,NA,33,35,36,55,21,22,33,36,41,24,21,23,23,23,34,13,31,16
chr19.52839775.F,21,14,14,20,13,16,18,19,26,NA,15,23,15,36,15,28,16,15,24,19,18,19,23,18,23,17,16,18
chr19.52839776.R,20,31,34,30,NA,21,14,37,66,NA,33,35,36,55,21,22,33,36,41,24,21,23,23,23,34,13,31,16
chr19.52839789.R,20,31,34,29,NA,21,14,37,67,NA,33,35,36,55,21,22,33,37,41,24,21,23,23,23,34,13,31,16
chr19.52839814.R,20,31,34,30,NA,21,14,37,67,NA,33,35,36,56,21,22,33,37,41,24,21,24,23,24,34,13,31,16
chr19.52839824.R,20,31,35,30,NA,20,14,37,67,NA,33,35,36,56,21,21,33,37,40,24,21,24,23,24,34,13,31,17
chr19.52839826.R,20,31,35,30,NA,21,14,37,66,NA,33,35,36,56,21,22,33,37,41,24,21,24,23,24,34,13,31,17
chr19.52839845.R,20,31,35,30,NA,21,15,37,66,NA,33,35,37,56,21,22,33,37,41,24,21,24,23,24,34,13,31,17
chr19.52839860.R,20,31,35,30,NA,21,15,37,67,NA,33,35,37,56,21,22,33,37,41,24,21,24,23,24,34,13,31,17
chr19.52839864.R,20,31,35,30,NA,21,15,37,67,NA,33,35,37,56,21,22,33,37,41,24,21,24,23,24,34,13,31,17
chr19.52839921.F,NA,13,15,14,NA,NA,NA,23,22,NA,22,12,30,21,12,11,38,53,17,27,10,27,29,16,14,NA,12,19
chr19.52839924.F,NA,13,15,14,NA,NA,NA,23,22,NA,22,11,30,21,12,11,38,53,17,27,10,27,29,16,14,NA,12,19
chr19.52839934.F,NA,13,15,14,NA,NA,NA,23,22,NA,22,12,30,21,12,11,38,53,17,27,10,27,29,16,14,NA,12,19
chr19.52839936.F,NA,13,15,14,NA,NA,NA,23,22,NA,22,12,30,21,12,11,38,53,17,27,10,27,29,16,14,NA,12,19
chr19.52839937.R,15,21,NA,11,13,NA,NA,25,35,12,16,19,70,37,NA,12,48,37,47,33,20,19,29,19,20,NA,31,NA
chr19.52840013.R,16,21,10,12,13,NA,NA,25,37,12,16,20,74,39,NA,13,49,38,49,34,21,19,29,20,20,NA,31,NA
chr19.52872841.R,42,25,12,NA,25,15,23,NA,43,13,20,14,49,37,18,17,19,45,42,37,13,35,27,13,23,30,24,24
chr19.52872852.R,43,26,12,NA,25,15,23,NA,43,13,20,14,49,37,18,17,19,45,42,37,13,35,27,13,23,30,24,24
chr19.52872856.R,43,26,12,NA,25,15,23,NA,43,13,20,14,49,37,18,17,19,45,42,37,13,35,27,13,23,30,24,24
chr19.52872862.R,43,26,12,NA,25,15,23,NA,43,13,20,14,50,37,18,17,19,45,42,37,13,35,27,13,23,30,24,24
chr19.52872896.R,48,27,12,NA,25,15,23,NA,43,14,20,14,50,37,18,18,19,46,42,37,13,35,27,13,23,30,24,24
chr19.52872916.F,43,38,41,53,29,25,27,36,113,17,27,49,73,99,33,31,92,50,88,43,55,36,33,55,36,36,70,33
chr19.52872917.R,48,27,12,NA,25,15,23,NA,43,14,20,14,50,37,18,18,19,46,42,37,13,34,27,13,23,30,24,24
chr19.52872936.F,43,38,41,53,29,25,27,36,113,17,27,49,73,99,33,31,92,50,88,43,55,36,33,55,36,36,70,33
chr19.52872937.R,19,19,31,12,20,17,12,25,62,NA,17,28,63,29,19,21,33,34,52,30,20,19,27,36,18,17,28,18
chr19.52872940.F,43,38,41,53,29,25,27,36,113,17,27,49,73,98,33,31,92,50,88,42,55,36,33,55,36,36,70,33
chr19.52872941.R,19,19,31,12,20,17,12,24,62,NA,17,28,63,29,19,21,33,40,51,30,20,19,27,36,18,17,28,18
chr19.52872952.F,43,38,41,53,29,25,27,36,113,17,27,49,73,99,33,31,92,50,88,43,55,36,33,55,36,36,70,33
chr19.52872953.R,19,19,31,12,20,17,12,25,62,NA,17,28,63,29,19,21,33,41,52,30,20,19,27,36,18,17,28,18
chr19.52873019.F,27,34,47,33,20,23,18,31,59,NA,33,32,53,64,22,31,64,61,37,34,39,32,45,48,47,25,40,NA
chr19.52873020.R,19,19,31,12,20,17,12,25,62,NA,17,28,63,29,19,21,33,41,52,30,20,19,27,36,18,17,28,18
chr19.52873064.F,27,35,47,33,20,22,18,31,59,NA,33,32,53,64,21,31,64,61,37,34,39,32,45,48,47,25,40,NA
chr19.52873065.R,26,33,39,47,19,23,12,40,77,13,34,35,57,46,25,46,87,66,72,29,37,24,45,36,49,23,46,18
chr19.52873085.F,17,21,24,21,13,NA,12,24,49,NA,23,22,46,40,17,22,57,56,37,29,34,27,38,41,41,20,37,NA
chr19.52873086.R,33,35,40,47,19,25,13,41,79,13,35,35,57,49,26,46,94,68,74,35,40,27,51,40,56,26,49,18
chr19.52873090.F,11,18,20,20,10,NA,NA,20,42,NA,20,19,41,35,13,21,55,54,37,27,33,25,35,36,40,19,35,NA
chr19.52873091.R,33,35,40,47,19,25,13,41,79,13,35,35,57,49,26,46,94,68,74,35,40,27,51,40,57,26,49,18
chr19.52873102.R,34,34,40,48,19,25,13,41,81,13,37,36,58,49,26,46,94,69,76,37,43,28,53,40,58,26,49,18
chr19.52873107.R,35,35,40,48,19,25,13,41,82,13,37,36,58,49,26,46,95,69,76,37,43,28,53,40,58,26,49,18
chr19.52873117.R,35,35,40,48,19,25,13,41,82,13,37,36,58,49,26,46,95,69,76,37,43,28,53,40,58,26,49,18
chr19.52873126.R,35,35,40,48,19,25,13,41,82,13,37,36,57,49,26,46,95,69,76,37,43,28,53,39,58,26,49,18
chr19.52873140.R,35,35,40,48,19,25,13,41,82,13,37,36,58,49,26,46,95,69,76,37,43,28,52,40,58,26,49,18
chr19.52873191.F,17,24,29,22,12,11,NA,18,104,24,21,41,125,107,18,26,98,90,70,28,22,34,25,33,25,30,32,10
chr19.52873192.R,32,40,33,32,13,41,23,26,49,NA,23,50,65,44,32,53,101,72,38,31,35,39,53,43,34,40,53,17
chr19.52873204.F,17,24,28,22,12,11,NA,18,104,24,21,41,125,107,18,26,98,90,70,28,22,34,25,33,25,30,32,10
chr19.52873205.R,32,38,33,31,12,39,23,26,48,NA,21,48,64,44,31,53,100,63,34,31,35,38,52,41,32,39,50,17
chr19.52873214.F,17,24,28,22,12,11,NA,18,104,24,21,41,125,107,18,26,98,90,70,28,22,34,25,33,25,30,32,10
chr19.52873215.R,32,38,33,31,12,39,23,26,48,NA,21,48,64,44,31,53,100,73,34,31,35,38,52,41,32,39,50,17
chr19.52873225.F,17,24,28,22,12,11,NA,18,104,24,21,41,125,105,18,26,98,89,70,28,22,34,25,33,25,30,32,10
chr19.52873226.R,32,38,34,31,12,39,23,26,48,NA,21,48,64,44,31,53,99,73,34,31,35,38,52,41,32,39,50,17
chr19.52873228.F,17,24,28,21,12,11,NA,18,104,24,21,41,125,107,18,26,98,90,70,28,22,34,25,33,25,30,32,10
chr19.52873229.R,32,38,34,31,12,39,23,26,48,NA,21,48,64,44,31,53,100,73,34,31,35,38,52,41,32,39,50,17
chr19.52873277.F,15,24,25,22,12,11,NA,18,99,23,21,41,125,104,17,26,96,87,67,27,22,33,23,33,24,29,32,10
chr19.52873278.R,31,38,34,31,12,39,23,26,48,NA,21,48,64,44,31,53,101,73,34,31,35,38,52,41,32,39,50,17
chr19.52873279.F,15,24,25,22,12,11,NA,18,97,23,21,41,125,104,17,26,96,86,67,27,22,33,23,32,24,29,32,10
chr19.52873280.R,32,38,34,31,12,38,23,26,48,NA,21,48,64,44,31,53,101,73,34,31,35,38,52,41,32,39,50,17
chr19.52873291.F,32,69,70,74,49,42,48,59,157,31,52,102,180,156,45,58,179,145,102,71,59,72,67,91,65,62,70,32
chr19.52873292.R,32,38,34,31,12,39,23,26,48,NA,21,48,64,44,31,53,101,73,34,31,35,38,52,41,32,39,50,17
chr19.52873326.F,17,45,45,52,37,31,41,41,61,10,32,62,56,54,28,32,85,60,35,44,38,39,45,59,43,33,38,22
chr19.52873327.R,20,24,45,35,26,33,11,35,62,10,27,54,72,85,27,42,58,29,35,39,36,44,42,50,42,48,49,17
chr19.52873331.F,17,45,45,52,37,31,41,41,61,10,32,62,56,54,28,32,85,60,35,44,38,39,45,59,43,33,38,22
chr19.52873332.R,23,24,46,35,26,33,13,35,64,10,29,56,74,91,29,44,61,32,36,42,38,47,44,52,46,54,51,18
chr19.52873345.F,17,45,45,52,37,31,41,41,61,10,32,62,56,54,28,32,85,60,35,44,38,39,45,58,43,33,38,22
chr19.52873346.R,31,35,48,38,27,34,17,35,68,13,38,64,81,96,31,44,63,43,38,45,38,50,46,62,53,57,56,19
chr19.52873359.F,16,43,44,52,37,31,41,41,60,10,32,61,56,54,27,32,85,60,35,44,37,39,45,58,42,33,38,21
chr19.52873360.R,34,42,60,39,29,37,21,35,71,14,42,69,83,103,32,45,68,46,41,49,39,51,48,67,54,57,57,19
chr19.52873378.F,16,41,43,50,37,31,39,40,60,NA,32,58,56,54,26,31,82,44,35,42,37,36,44,55,42,32,38,21
chr19.52873379.R,35,42,60,39,29,37,21,35,71,14,43,69,83,103,32,45,68,46,41,49,39,51,48,67,54,57,57,19
chr19.52873382.F,16,41,43,50,37,31,40,40,60,NA,32,59,56,54,27,31,82,58,35,42,37,36,44,55,42,32,38,21
