,EC squamous,EC squamous.1,EC squamous.2,EC squamous.3,EC squamous.4,EC squamous.5,EC squamous.6,EC squamous.7,EC squamous.8,EC squamous.9,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr19.40315082.R,1,NA,0,0,NA,NA,NA,4,0,NA,0,2,0,0,0,1,0,0,4,0,0,6,0,3,0,7,0,0
chr19.40315085.R,6,NA,0,0,NA,NA,NA,3,0,NA,0,1,0,0,0,1,0,0,7,1,0,8,0,3,0,5,0,0
chr19.40315096.R,7,NA,0,0,NA,NA,NA,4,0,NA,0,0,5,0,0,1,1,2,10,1,0,8,0,3,0,7,0,2
chr19.40315113.R,6,NA,0,0,NA,NA,NA,4,0,NA,0,1,0,0,0,1,0,2,14,1,0,8,0,2,0,7,0,5
chr19.40315120.R,1,NA,0,0,NA,NA,NA,4,0,NA,0,1,0,0,0,1,0,2,11,1,0,7,0,3,1,4,0,5
chr19.40315132.F,6,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,12,1,0,9,0,5,1,1,0,1
chr19.40315137.F,13,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,7,17,2,0,10,0,7,0,2,0,11
chr19.40315140.F,16,0,1,0,0,0,3,7,2,2,0,0,1,0,0,0,0,2,18,6,0,16,0,10,0,4,0,12
chr19.40315143.F,22,0,0,0,0,0,3,6,0,2,0,0,0,0,1,0,0,7,11,0,0,15,0,10,0,5,0,13
chr19.40315165.F,14,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,6,10,3,0,14,0,4,0,2,0,3
chr19.40315166.R,2,0,0,0,0,1,1,4,3,0,0,0,0,4,1,0,0,0,13,2,0,15,0,20,0,3,0,1
chr19.40315183.F,22,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,8,13,7,0,11,0,7,0,4,0,9
chr19.40315184.R,13,0,0,0,0,1,2,6,0,0,0,1,0,4,1,0,0,2,21,2,0,17,0,25,0,6,0,3
chr19.40315245.F,3,0,0,0,0,0,10,4,0,NA,0,0,0,1,0,1,0,1,0,2,0,3,0,4,0,0,0,0
chr19.40315246.R,5,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,2,4,0,0,10,0,12,0,2,0,0
chr19.40315281.F,5,0,0,0,0,0,10,8,1,NA,0,0,0,1,0,0,0,0,6,2,0,4,0,9,0,3,0,3
chr19.40315329.F,9,0,2,0,1,0,9,8,0,NA,0,0,0,1,0,1,0,0,1,2,0,4,0,6,0,1,0,3
chr19.40315336.F,8,0,1,0,0,0,8,9,0,NA,1,0,1,1,0,1,0,0,8,2,0,3,0,7,0,2,0,0
chr19.40315337.R,4,0,0,0,0,0,0,7,2,NA,0,0,0,0,1,1,0,0,3,2,0,2,0,2,1,2,0,0
chr19.40315345.F,NA,NA,NA,0,NA,NA,NA,5,0,NA,0,0,0,1,1,2,0,0,6,2,0,3,0,9,0,2,0,2
chr19.40315346.R,6,0,0,0,0,2,0,7,1,0,0,0,4,0,0,1,2,0,4,4,0,3,0,6,2,2,0,2
chr19.40315379.R,6,0,1,2,0,0,0,6,0,1,0,1,0,0,0,1,2,1,4,1,0,3,0,8,3,1,0,5
chr19.40315382.R,7,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,1,1,1,0,3,0,2,1,1,0,4
chr19.40315402.R,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
chr19.40315433.R,3,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,1,1,0,3,1,5,0,2,0,7
chr19.40315491.F,6,2,1,3,0,0,1,7,0,NA,0,2,0,0,0,0,1,0,2,2,0,13,0,4,0,2,0,8
chr19.48918144.F,1,0,9,1,5,0,2,3,0,NA,3,2,NA,0,2,0,3,3,3,0,0,8,0,9,0,7,0,10
chr19.48918152.F,1,0,11,1,6,0,4,4,1,NA,2,2,NA,2,5,1,6,2,3,1,0,10,0,10,0,8,2,10
chr19.48918175.F,2,0,11,0,6,0,4,1,3,NA,2,2,NA,3,3,3,7,4,0,1,0,8,0,9,0,6,2,10
chr19.48918188.F,4,0,11,0,7,2,3,5,3,NA,2,4,NA,3,6,3,5,7,3,0,0,7,1,11,0,9,3,10
chr19.48918195.F,6,0,11,4,7,0,5,3,5,NA,1,5,NA,5,6,5,4,9,1,1,0,8,0,12,0,9,4,10
chr19.48918205.F,3,0,11,0,5,0,3,3,4,NA,0,2,NA,0,5,4,1,7,1,0,0,8,1,10,0,9,3,12
chr19.48918217.F,2,0,9,0,5,0,3,4,0,NA,0,3,NA,0,0,1,0,4,1,0,0,8,0,8,0,9,1,10
chr19.48918260.R,1,1,2,0,6,0,5,1,0,NA,0,3,1,0,0,1,2,0,0,0,1,2,1,5,0,5,0,5
chr19.48918266.R,2,0,1,0,4,0,4,1,0,NA,1,0,0,0,0,1,1,0,0,0,0,2,0,3,0,6,0,5
chr19.48918275.R,3,0,2,0,4,0,2,1,0,NA,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,3,1,4
chr19.48918284.R,3,1,1,0,5,0,2,0,0,NA,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,6,0,5
chr19.489182.R,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19.48918300.R,2,0,4,0,6,0,2,0,0,NA,0,2,0,0,0,1,0,0,0,2,0,2,0,2,0,6,0,5
chr19.48918304.R,4,0,0,0,6,0,2,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,5
chr19.48918311.R,3,0,2,0,6,0,2,0,0,NA,0,2,0,0,0,0,0,0,2,0,0,2,0,1,0,6,0,5
chr19.48918322.R,2,0,0,0,7,0,1,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,2,0,5
chr19.48918327.R,3,0,2,0,7,0,2,0,2,NA,0,2,0,0,0,0,0,0,1,0,1,2,0,5,0,9,0,5
chr19.48918333.R,2,0,1,0,6,0,1,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,4,0,5
chr19.48918340.R,4,0,3,0,7,0,2,0,2,NA,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0,5,0,4
chr19.48918350.R,1,0,0,0,5,0,1,0,0,NA,1,1,0,1,0,0,0,1,0,0,0,1,0,2,1,3,0,5
chr19.52839503.F,3,2,19,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5,2,2,4,0,17,0,22,0,14
chr19.52839504.R,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
chr19.52839509.F,15,1,18,1,0,1,0,1,0,0,0,2,0,0,0,2,3,2,0,4,3,1,0,17,0,23,0,14
chr19.52839510.R,7,0,18,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,11,0,25,0,7
chr19.52839514.F,15,0,18,0,0,0,0,1,0,0,0,1,1,0,2,2,1,4,9,2,1,4,0,17,0,25,0,15
chr19.52839515.R,7,0,21,0,0,0,2,4,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,11,0,25,0,7
chr19.52839516.F,3,0,14,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,2,1,3,0,16,0,25,0,15
chr19.52839517.R,4,0,15,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,24,0,7
chr19.52839535.F,13,0,19,0,0,0,0,3,0,0,0,3,0,0,0,3,2,0,4,3,1,8,0,15,1,25,0,15
chr19.52839536.R,7,1,19,0,0,0,2,4,0,4,0,0,0,0,0,1,0,0,2,1,0,9,0,8,0,25,0,7
chr19.52839540.F,0,0,15,0,0,0,0,1,0,0,0,2,0,0,0,3,1,0,5,2,1,9,0,17,0,24,0,15
chr19.52839541.R,1,0,16,1,0,0,2,4,0,0,0,0,0,0,0,1,2,0,0,1,0,7,0,11,0,23,0,7
chr19.52839542.F,0,0,10,0,0,0,0,1,0,0,0,2,0,0,0,2,1,0,0,2,1,8,0,15,0,21,0,15
chr19.52839543.R,2,0,16,0,0,0,2,4,0,4,0,0,0,0,1,0,2,0,0,1,0,8,0,11,0,21,0,7
chr19.52839589.F,14,1,15,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,2,0,16,0,21,0,13
chr19.52839590.R,8,0,12,0,1,0,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,5,0,11,0,20,0,7
chr19.52839591.F,17,1,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,17,0,14
chr19.52839592.R,8,0,14,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,11,0,23,0,5
chr19.52839603.F,7,1,9,0,0,0,0,1,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0,8,1,3,0,4
chr19.52839604.R,7,0,8,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,1,6,0,2
chr19.52839638.F,8,0,8,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,12,1,11,0,7
chr19.52839639.R,0,0,3,0,NA,0,0,NA,0,NA,NA,0,NA,0,NA,1,0,0,0,2,0,0,0,8,0,17,0,NA
chr19.52839643.F,8,0,19,0,0,0,1,6,0,0,2,3,0,0,0,1,2,0,6,2,0,3,0,14,0,17,1,8
chr19.52839644.R,2,2,8,0,NA,0,2,0,0,NA,NA,2,NA,0,NA,1,0,0,0,4,0,5,0,9,0,22,1,NA
chr19.52839657.F,7,0,12,0,0,0,1,5,0,0,0,1,0,3,0,1,0,0,8,1,0,7,0,10,0,4,1,7
chr19.52839658.R,3,1,6,0,NA,0,2,1,0,NA,NA,0,NA,0,NA,1,0,0,2,3,0,7,0,6,0,13,1,NA
chr19.52839671.F,7,0,12,0,0,0,1,6,0,0,0,3,0,1,0,0,0,0,6,0,0,7,0,13,0,4,0,6
chr19.52839672.R,3,1,5,0,NA,0,2,1,0,NA,NA,1,NA,0,NA,0,0,0,4,1,0,4,0,9,0,14,1,NA
chr19.52839677.F,6,0,19,0,0,0,1,7,0,0,0,3,0,1,1,0,1,0,4,3,0,8,0,13,1,12,0,6
chr19.52839678.R,3,1,10,0,NA,1,2,1,0,NA,NA,1,NA,1,NA,1,1,0,5,3,0,10,0,8,0,22,1,NA
chr19.52839687.F,2,0,5,0,0,0,0,2,0,NA,0,2,0,0,0,2,1,3,1,4,1,3,0,2,0,10,1,3
chr19.52839688.R,3,0,11,0,NA,1,2,1,0,NA,NA,1,NA,1,NA,1,0,0,5,4,1,6,0,8,0,21,3,NA
chr19.52839690.F,2,0,7,0,0,0,1,2,0,NA,0,2,0,0,0,0,0,0,0,4,3,3,0,5,0,13,0,3
chr19.52839694.F,2,0,7,0,0,0,1,1,0,NA,0,3,0,0,0,2,0,0,0,1,0,2,0,0,0,9,0,2
chr19.52839715.F,2,0,7,1,0,0,0,2,0,NA,0,3,0,0,1,1,1,1,0,1,1,0,0,3,0,10,0,2
chr19.52839719.F,2,0,7,0,1,0,0,2,0,NA,0,2,0,0,1,1,0,0,1,2,1,0,0,3,0,10,0,3
chr19.52839722.F,2,0,7,0,0,0,0,1,0,NA,0,3,1,0,1,2,1,0,1,1,1,0,0,3,0,13,1,3
chr19.52839725.F,0,0,7,0,0,0,1,1,0,NA,0,1,0,0,1,2,0,0,0,2,1,0,0,3,0,12,0,3
chr19.52839738.F,0,0,7,0,0,0,1,2,0,NA,0,1,0,0,0,1,0,0,0,1,1,0,0,3,0,12,0,2
chr19.52839742.F,0,0,3,0,1,1,1,2,0,NA,0,0,0,1,0,1,0,0,0,1,1,0,0,2,0,5,0,3
chr19.52839767.F,0,0,3,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0
chr19.52839768.R,0,0,2,0,NA,0,0,1,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
chr19.52839775.F,0,0,6,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0
chr19.52839776.R,0,0,1,0,NA,1,0,0,0,NA,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0
chr19.52839789.R,0,0,13,0,NA,0,0,0,5,NA,0,3,4,0,0,0,1,1,0,0,0,1,0,2,0,8,0,2
chr19.52839814.R,0,0,2,0,NA,0,0,0,0,NA,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2
chr19.52839824.R,1,0,9,0,NA,0,0,2,0,NA,0,2,0,0,0,1,0,0,3,0,0,0,0,2,0,8,0,2
chr19.52839826.R,3,0,9,0,NA,0,0,2,0,NA,0,2,4,0,0,0,0,0,5,0,0,1,0,2,0,10,0,2
chr19.52839845.R,2,1,13,0,NA,0,1,2,0,NA,0,3,2,0,0,0,2,0,5,0,0,1,0,2,0,9,0,2
chr19.52839860.R,1,3,9,0,NA,0,1,0,0,NA,0,2,0,0,0,0,0,0,7,1,2,0,0,0,0,2,0,0
chr19.52839864.R,1,0,7,2,NA,0,1,2,0,NA,0,1,4,0,1,1,0,0,9,0,0,1,0,3,0,2,0,2
chr19.52839921.F,NA,0,3,0,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,NA,0,5
chr19.52839924.F,NA,0,2,0,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,NA,0,5
chr19.52839934.F,NA,0,3,0,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,NA,0,5
chr19.52839936.F,NA,0,1,0,NA,NA,NA,1,0,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,NA,0,5
chr19.52839937.R,1,1,NA,0,0,NA,NA,1,0,0,1,2,2,0,NA,0,1,0,1,0,0,0,0,2,0,NA,0,NA
chr19.52840013.R,1,1,2,1,0,NA,NA,0,0,0,0,1,2,0,NA,0,1,0,1,0,0,4,0,4,0,NA,0,NA
chr19.52872841.R,16,8,6,NA,0,2,4,NA,5,1,6,3,12,3,8,5,4,3,2,2,2,17,2,7,0,6,0,12
chr19.52872852.R,16,9,5,NA,4,2,8,NA,2,4,4,4,17,3,9,6,2,6,2,7,6,18,5,7,4,5,4,11
chr19.52872856.R,10,3,3,NA,0,1,2,NA,0,4,6,0,7,0,6,3,1,0,0,3,2,8,2,5,1,2,0,5
chr19.52872862.R,11,2,3,NA,1,0,1,NA,0,3,7,2,9,0,5,5,3,2,1,2,3,5,2,6,0,2,0,4
chr19.52872896.R,19,6,4,NA,1,0,1,NA,0,5,6,1,13,2,4,2,0,2,2,1,2,4,0,6,2,1,0,7
chr19.52872916.F,1,1,14,3,1,0,2,3,3,2,2,7,5,0,7,1,3,1,1,2,2,1,2,13,1,4,3,3
chr19.52872917.R,3,4,2,NA,1,0,1,NA,1,1,1,3,0,1,5,2,0,1,7,2,0,3,1,3,0,3,0,5
chr19.52872936.F,8,2,15,3,0,1,0,1,2,2,3,3,10,0,6,1,2,0,0,2,3,0,0,15,1,15,0,8
chr19.52872937.R,3,2,17,0,2,0,1,2,2,NA,0,3,2,0,3,1,0,0,5,1,1,0,0,7,0,4,1,7
chr19.52872940.F,12,3,13,5,3,1,0,3,10,2,2,9,14,0,7,5,7,3,1,3,7,1,0,10,0,6,3,7
chr19.52872941.R,7,3,16,1,3,0,2,4,4,NA,0,4,3,0,7,0,3,0,10,1,1,6,1,11,0,3,1,10
chr19.52872952.F,3,1,9,1,0,2,0,3,4,2,2,1,4,0,5,1,4,0,0,0,2,3,0,8,0,5,1,4
chr19.52872953.R,2,0,14,1,3,0,1,6,4,NA,1,2,0,0,6,1,0,0,6,2,2,1,0,7,0,2,1,9
chr19.52873019.F,1,2,24,0,0,1,0,5,2,NA,0,2,2,1,3,2,0,5,3,0,0,5,1,20,0,2,2,NA
chr19.52873020.R,0,0,16,1,0,0,0,0,1,NA,0,2,0,0,2,0,0,1,3,0,0,4,1,6,0,4,0,6
chr19.52873064.F,0,2,17,0,0,0,0,0,0,NA,0,4,0,0,5,1,0,8,2,0,1,0,0,18,0,0,0,NA
chr19.52873065.R,0,0,8,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,7,1,2,0,2
chr19.52873085.F,0,0,2,0,0,NA,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,NA
chr19.52873086.R,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
chr19.52873090.F,0,0,2,0,0,NA,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,NA
chr19.52873091.R,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
chr19.52873102.R,0,0,4,0,0,0,0,0,1,1,3,1,1,0,0,0,3,0,0,0,0,0,0,8,1,1,0,2
chr19.52873107.R,1,0,12,0,0,0,0,4,1,0,4,2,1,0,1,1,3,0,1,0,0,1,0,7,2,6,0,2
chr19.52873117.R,0,1,12,0,0,1,0,5,6,0,0,2,1,0,2,1,5,0,0,0,0,0,0,4,0,5,0,2
chr19.52873126.R,1,1,9,0,0,0,0,4,1,0,1,2,0,1,1,0,4,0,2,0,0,1,0,2,1,2,1,2
chr19.52873140.R,0,0,4,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
chr19.52873191.F,3,0,15,0,0,0,NA,2,2,8,0,0,11,0,2,3,0,5,6,1,0,13,0,8,0,7,0,1
chr19.52873192.R,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
chr19.52873204.F,3,0,15,0,0,0,NA,2,2,0,1,0,6,0,2,3,0,5,2,3,0,12,0,7,0,5,0,0
chr19.52873205.R,7,1,10,0,0,2,0,2,0,NA,0,6,4,0,5,6,2,0,1,2,0,18,0,8,0,4,0,4
chr19.52873214.F,3,0,15,0,0,0,NA,1,2,1,1,0,6,2,4,3,0,2,6,2,0,9,0,6,0,5,0,1
chr19.52873215.R,6,1,10,0,0,0,0,2,0,NA,0,2,4,0,6,5,1,0,1,1,1,12,0,8,0,5,0,4
chr19.52873225.F,3,0,15,0,0,0,NA,3,2,0,1,0,6,0,3,3,0,5,6,3,0,10,0,6,0,6,0,1
chr19.52873226.R,6,3,11,0,0,2,0,2,0,NA,0,2,4,0,2,2,1,0,2,2,1,17,0,9,0,8,0,4
chr19.52873228.F,1,0,15,0,0,0,NA,2,2,0,2,0,6,0,1,0,0,6,2,1,0,3,0,3,0,3,0,1
chr19.52873229.R,1,2,11,0,0,0,1,2,0,NA,0,3,0,0,3,2,1,0,1,1,0,4,0,5,1,3,0,4
chr19.52873277.F,0,0,8,0,0,0,NA,2,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,3,0,6,0,1
chr19.52873278.R,0,0,10,0,0,0,0,2,0,NA,0,1,0,0,2,0,1,0,0,0,1,0,0,8,0,10,0,4
chr19.52873279.F,0,0,7,0,0,0,NA,0,0,0,1,1,0,0,1,0,2,3,0,0,0,1,0,4,0,7,0,1
chr19.52873280.R,0,0,12,0,0,0,0,2,0,NA,0,1,0,0,3,0,0,0,1,0,0,1,0,8,1,10,0,4
chr19.52873291.F,2,1,8,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,12,0,5,0,6
chr19.52873292.R,4,0,4,0,0,0,0,0,0,NA,0,3,0,0,2,3,0,0,1,0,0,1,0,8,0,7,0,4
chr19.52873326.F,0,1,8,1,0,0,0,3,1,0,3,1,0,0,2,2,2,0,0,2,2,1,0,14,0,3,0,6
chr19.52873327.R,1,0,8,0,0,0,0,1,0,0,0,1,2,2,1,1,0,0,0,0,1,0,0,20,1,9,0,6
chr19.52873331.F,3,4,17,1,0,1,3,6,3,0,5,3,1,0,3,8,4,5,1,2,1,2,3,18,1,5,1,5
chr19.52873332.R,5,0,15,1,0,3,0,2,0,2,2,3,2,2,1,1,1,0,0,0,1,1,0,21,0,10,3,3
chr19.52873345.F,5,6,15,1,0,1,2,5,2,0,4,4,1,0,3,6,3,0,0,5,0,3,1,18,0,5,1,6
chr19.52873346.R,5,0,16,0,0,0,0,2,1,3,2,7,5,3,4,2,5,0,0,2,1,1,1,26,0,12,3,6
chr19.52873359.F,3,0,9,1,1,1,1,5,0,0,3,4,0,0,2,2,2,0,0,2,0,3,0,11,1,2,1,4
chr19.52873360.R,4,5,14,0,0,1,0,3,1,0,4,2,6,6,1,1,0,1,0,2,2,2,1,25,0,8,0,4
chr19.52873378.F,4,2,17,3,1,1,5,4,1,NA,5,7,4,0,2,6,0,1,0,6,1,13,0,20,2,6,1,5
chr19.52873379.R,4,7,24,1,0,0,0,3,5,4,6,6,6,3,6,4,4,4,0,2,2,11,1,29,0,10,6,4
chr19.52873382.F,5,2,18,3,1,2,2,1,2,NA,1,3,3,4,3,6,0,2,2,4,2,9,0,7,2,4,1,5
chr19.52873383.R,5,6,21,0,1,2,0,2,1,0,4,5,3,2,4,4,4,1,0,3,2,12,2,13,1,8,4,3
chr19.52873404.R,3,5,26,0,0,3,1,3,6,0,6,9,10,2,2,3,2,1,0,3,3,8,0,15,0,2,2,4
chr19.52873408.R,6,4,26,2,0,4,1,2,2,4,4,5,7,2,3,3,3,1,0,3,2,8,0,24,2,10,2,5
chr19.52873426.F,12,1,24,2,0,1,2,6,4,1,0,5,4,2,2,2,3,8,0,6,4,5,0,9,0,0,1,3
chr19.52873427.R,4,1,24,1,0,0,0,1,1,0,4,3,0,1,2,3,8,1,0,1,1,5,1,22,0,6,2,2
chr19.52873463.F,0,0,15,0,0,2,1,4,0,0,0,1,0,0,6,6,3,0,2,3,1,1,0,13,2,1,0,5
chr19.52873464.R,3,2,5,0,0,1,1,7,2,0,0,3,0,0,5,3,6,0,1,1,2,1,0,12,0,4,0,1
chr19.52873465.F,0,0,9,0,0,1,1,3,0,0,0,1,0,0,4,3,3,0,4,2,0,1,0,9,1,1,0,12
chr19.52873466.R,0,1,3,1,0,0,2,5,5,0,0,2,0,0,2,2,5,0,1,1,3,0,0,12,1,1,0,1
chr19.52873506.F,5,1,16,0,0,0,0,3,0,0,1,3,0,2,4,2,1,2,0,0,0,3,0,7,1,0,1,12
chr19.52873507.R,3,2,16,0,0,2,1,6,1,0,1,1,3,0,4,5,3,3,1,2,0,0,0,9,0,2,0,4
chr19.52873511.F,1,0,20,1,1,1,0,1,1,0,0,5,5,0,5,3,1,0,1,3,0,3,0,21,0,4,1,13
chr19.52873512.R,2,1,19,1,1,1,1,5,1,0,1,2,0,0,5,8,0,3,0,5,0,2,0,34,1,13,0,9
chr19.52873513.F,1,0,23,0,0,1,0,1,0,0,2,7,5,0,4,5,0,11,2,3,0,2,0,20,0,11,2,12
chr19.52873514.R,2,0,21,0,0,0,1,5,5,0,0,3,3,3,1,7,1,0,0,4,1,1,0,33,1,16,1,7
chr19.52873518.F,2,3,27,2,1,3,1,7,0,0,5,16,14,3,11,12,5,9,8,7,3,10,0,28,6,12,2,13
chr19.52873519.R,10,2,26,2,1,2,2,9,9,7,5,17,6,2,10,13,5,3,3,8,5,10,3,38,5,26,3,9
chr19.52873534.R,4,3,18,1,0,1,1,8,8,0,5,5,3,2,4,7,9,3,0,2,1,2,1,31,3,7,3,3
chr19.52873536.R,6,3,19,1,0,1,1,12,9,0,6,6,0,0,3,6,3,3,2,4,2,4,1,33,0,8,6,2
chr19.52873549.R,6,3,9,2,1,1,3,5,11,4,6,13,0,0,8,9,5,0,2,7,6,0,1,26,0,3,1,2
chr19.52873557.R,13,6,23,4,2,2,3,8,9,0,9,22,9,3,13,21,11,3,3,5,8,5,3,34,4,8,5,8
chr19.53635973.F,7,4,20,1,6,1,2,3,3,3,2,10,4,0,5,1,2,3,15,9,2,17,0,11,2,22,2,3
chr19.53635986.F,6,2,18,1,4,2,1,3,0,0,2,10,2,2,4,4,6,3,21,5,8,5,0,8,4,5,1,6
chr19.53636017.F,6,4,14,0,3,1,2,1,1,0,1,5,2,2,1,1,0,2,8,3,0,2,0,9,0,2,0,3
chr19.53636033.F,1,3,10,0,0,1,2,1,4,0,2,5,1,3,4,2,0,0,6,1,1,0,0,7,2,1,0,3
chr19.53636038.F,0,3,9,1,3,0,1,2,0,0,1,4,0,0,3,0,0,0,0,1,0,1,0,2,0,1,0,3
chr19.53636051.F,0,2,13,0,4,1,1,1,0,0,1,2,0,0,1,3,0,0,5,4,1,2,0,10,4,1,0,3
chr19.53636052.R,1,4,10,0,12,0,5,1,2,0,0,3,0,0,1,1,0,1,2,1,0,0,0,14,2,3,2,0
chr19.53636078.R,2,2,8,1,13,0,5,3,2,0,0,3,0,0,0,1,0,0,2,4,1,1,0,13,0,19,2,0
chr19.53636109.R,5,0,2,0,13,0,6,6,2,0,1,1,0,0,1,1,1,0,3,4,1,4,2,11,1,7,0,0
chr19.53636113.R,3,1,7,0,6,2,1,1,0,0,0,2,0,0,0,1,0,1,4,4,0,3,0,8,3,3,1,0
chr19.53636116.R,9,0,5,1,13,0,6,6,3,0,0,2,0,0,1,1,0,4,8,4,1,4,2,12,2,16,0,0
chr19.53636119.R,10,2,7,2,13,2,7,6,3,2,3,1,0,1,0,1,4,1,5,4,1,4,0,19,1,11,3,0
chr19.53636135.R,10,2,5,0,13,1,6,4,4,2,1,2,0,0,0,1,2,0,4,4,0,2,0,15,3,15,1,0
chr19.53636137.R,12,2,6,0,13,1,6,7,0,6,3,2,0,0,0,1,0,0,5,4,0,1,1,19,1,26,0,0
chr19.53636142.R,11,3,6,1,13,0,4,5,4,6,2,3,0,0,1,1,3,0,6,4,1,1,0,24,2,24,1,1
chr19.53636148.R,1,5,7,0,13,1,5,5,3,0,1,3,0,1,0,2,0,0,8,4,1,2,0,15,0,24,0,0
chr19.53636187.F,1,0,5,0,6,0,3,1,0,NA,1,0,0,0,0,0,0,1,1,1,1,2,0,6,0,18,2,0
chr19.53636217.F,0,1,4,0,5,0,2,0,1,NA,0,0,0,0,0,1,0,0,0,1,1,0,1,3,1,0,0,0
chr19.53636226.F,1,4,7,2,6,1,1,2,1,NA,5,0,0,0,0,2,3,0,0,3,0,0,2,8,2,4,3,0
chr19.53636229.F,0,4,9,4,8,0,4,2,3,NA,7,1,0,0,0,2,4,1,2,4,1,1,3,8,4,9,0,0
chr19.53636310.R,3,2,1,0,0,2,2,2,0,NA,2,2,0,0,0,0,0,5,3,4,1,1,0,7,2,5,1,0
chr19.53636348.R,1,4,2,0,1,7,2,2,1,NA,2,1,3,3,3,4,1,3,3,2,0,2,4,0,0,1,0,0
chr19.58095501.F,NA,0,4,0,NA,NA,NA,1,0,NA,1,0,0,0,1,0,1,0,1,0,0,1,0,7,0,4,0,NA
chr19.58095518.F,NA,0,4,0,NA,NA,NA,4,0,NA,1,1,0,0,0,0,4,0,3,2,0,2,0,5,0,3,1,NA
chr19.58095533.F,NA,1,5,0,NA,NA,NA,5,1,NA,1,5,1,1,3,2,1,3,3,1,0,2,0,7,0,11,0,NA
chr19.58095552.F,NA,1,9,0,NA,NA,NA,3,1,NA,0,4,0,0,3,0,2,5,3,0,0,5,0,5,1,10,3,NA
chr19.58095569.F,NA,0,8,0,NA,NA,NA,3,0,NA,1,3,2,1,3,1,2,3,3,1,0,4,0,3,1,9,0,NA
