,EC adenocarcinoma,EC adenocarcinoma.1,EC adenocarcinoma.2,EC adenocarcinoma.3,EC adenocarcinoma.4,EC adenocarcinoma.5,EC adenocarcinoma.6,EC adenocarcinoma.7,EC adenocarcinoma.8,EC adenocarcinoma.9,EC adenocarcinoma.10,EC adenocarcinoma.11,EC adenocarcinoma.12,EC adenocarcinoma.13,EC adenocarcinoma.14,EC adenocarcinoma.15,EC adenocarcinoma.16,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr19.53662197.R,24,16,19,19,16,21,22,23,49,NA,27,16,40,22,24,21,23,21,40,25,41,13,40,36,23,18,24,24,NA,19,22,38,27,28,31
chr19.53662209.F,25,49,75,29,68,58,47,29,82,14,23,44,100,64,30,42,21,43,42,23,82,NA,47,81,58,27,65,56,57,70,29,52,38,40,40
chr19.53662210.R,21,41,78,27,69,23,37,19,124,27,23,50,119,147,31,36,46,50,57,24,145,22,98,108,121,50,69,33,45,46,26,35,25,49,37
chr19.53662215.F,25,49,75,29,68,57,48,30,82,14,23,44,100,64,30,42,21,43,42,23,82,NA,47,80,58,27,65,56,57,70,29,52,38,40,40
chr19.53662216.R,21,44,81,28,70,23,37,19,125,28,23,51,119,148,31,36,46,51,58,24,147,22,98,108,121,51,69,33,45,46,26,35,25,49,37
chr19.53662222.F,25,49,75,29,68,58,48,30,82,14,23,44,100,64,30,42,21,43,42,23,82,NA,47,81,58,27,65,56,57,70,29,52,38,40,40
chr19.53662223.R,21,44,81,28,70,23,37,19,125,28,23,51,119,148,31,36,46,51,59,24,147,22,99,108,122,51,69,33,45,46,27,35,25,49,37
chr19.53662225.F,25,49,75,29,68,58,48,28,80,14,23,43,100,63,30,42,21,42,42,23,82,NA,47,80,58,27,65,55,57,69,29,51,38,40,40
chr19.53662226.R,21,44,81,28,70,24,37,19,125,28,24,51,119,148,31,36,47,52,61,24,147,22,99,108,122,51,69,33,45,46,27,35,25,49,37
chr19.53662230.F,25,49,75,29,68,58,48,30,82,14,23,44,100,64,30,42,21,43,42,23,82,NA,47,81,58,27,65,56,57,69,29,52,38,40,40
chr19.53662231.R,21,44,81,28,70,24,37,19,125,28,24,51,119,149,31,35,47,52,61,24,148,22,99,108,122,51,69,33,45,46,27,35,25,49,37
chr19.53662261.F,25,49,75,29,68,58,48,30,82,14,23,44,100,64,30,42,21,43,42,23,82,NA,47,81,58,27,64,56,56,69,29,52,38,40,40
chr19.53662262.R,21,44,81,28,71,24,37,19,131,28,24,51,123,151,31,35,48,52,62,24,148,22,102,108,123,51,69,33,45,46,27,35,27,50,37
chr19.53662265.F,25,49,75,29,68,57,48,30,82,14,23,44,100,64,30,42,20,43,42,23,82,NA,47,80,58,27,64,56,56,69,29,52,38,40,40
chr19.53662266.R,21,44,81,28,71,24,37,19,132,28,24,51,123,151,31,36,48,52,63,24,148,22,104,108,124,51,69,33,45,46,27,35,27,50,37
chr19.53662268.F,25,49,75,29,68,58,48,30,80,14,23,44,100,64,30,42,19,43,42,23,82,NA,47,81,58,27,64,56,55,69,29,52,38,40,40
chr19.53662269.R,21,44,81,28,71,24,37,19,132,28,24,51,123,151,31,36,48,52,63,24,148,22,104,108,124,51,69,33,45,46,27,35,27,50,37
chr19.53662271.F,25,49,75,29,68,58,48,30,82,14,23,44,100,64,29,42,19,43,42,23,82,NA,47,80,58,27,64,56,56,69,29,52,38,40,40
chr19.53662272.R,21,44,81,28,71,24,37,19,132,28,24,50,123,151,31,36,48,52,63,24,147,22,104,108,124,51,69,33,45,46,27,35,27,50,37
chr19.53662278.F,25,49,75,29,68,58,48,30,82,14,23,44,100,64,30,42,19,43,42,23,81,NA,47,81,58,27,64,56,56,69,29,52,38,40,40
chr19.53662279.R,21,44,81,28,70,24,37,19,132,28,24,51,123,151,31,36,48,52,63,24,148,22,104,108,124,51,69,33,45,46,27,35,27,50,37
chr19.53662289.F,25,47,75,28,68,57,48,30,81,14,23,44,100,64,30,42,19,43,42,23,81,NA,47,80,58,27,64,56,56,69,29,52,37,40,39
chr19.53662290.R,21,44,81,28,71,24,37,19,133,28,24,51,123,151,31,36,48,52,63,24,148,22,104,108,124,51,69,33,45,46,27,35,27,50,37
chr19.53662294.F,25,47,75,25,68,57,47,29,81,14,23,44,100,64,30,42,18,42,42,23,81,NA,47,80,58,27,64,56,56,69,29,52,37,39,38
chr19.53662295.R,21,44,81,28,71,24,37,19,133,28,24,51,123,151,31,36,48,52,63,24,148,22,104,108,124,51,69,33,45,46,27,35,27,50,37
chr19.53662301.R,21,44,81,28,71,24,37,19,133,28,24,51,123,151,31,36,48,52,63,24,148,22,104,108,124,51,69,33,45,46,27,35,26,50,37
chr19.53662338.F,14,23,31,17,42,21,22,NA,44,NA,20,23,50,55,18,18,15,14,24,22,78,10,66,66,43,20,42,19,16,22,23,28,21,16,13
chr19.53662353.F,13,23,31,17,42,21,22,NA,44,NA,20,21,50,55,17,18,15,14,24,22,78,10,65,65,43,20,41,19,16,22,23,28,21,16,13
chr19.53662370.F,13,22,31,16,42,21,22,NA,42,NA,20,21,50,55,18,18,14,14,24,22,78,10,65,65,43,20,40,19,15,21,23,28,20,16,12
chr19.53662371.R,34,38,62,25,45,56,74,45,128,NA,56,67,125,65,45,50,32,39,80,32,155,25,95,93,72,37,84,62,53,71,35,70,50,71,24
chr19.53662379.F,14,21,29,14,42,20,22,NA,41,NA,20,21,50,55,18,18,14,14,24,22,78,10,66,66,43,20,40,19,16,22,21,28,20,16,12
chr19.53662380.R,34,38,62,25,45,56,74,45,128,NA,56,67,125,65,45,50,32,39,80,32,155,25,95,93,72,37,84,63,53,71,35,70,50,71,24
chr19.53662383.F,14,21,28,14,42,21,22,NA,42,NA,20,21,50,55,18,18,14,14,24,22,78,10,66,66,43,20,40,19,16,22,21,28,20,16,12
chr19.53662384.R,34,38,62,25,45,56,74,46,128,NA,56,67,125,65,45,50,32,39,80,32,155,25,95,93,72,37,84,63,53,71,35,70,50,71,24
chr19.53662388.F,14,20,28,13,42,21,22,NA,42,NA,20,21,50,55,18,18,14,14,24,22,78,10,66,66,43,20,40,19,16,22,21,28,20,16,12
chr19.53662389.R,34,38,62,25,45,56,74,46,127,NA,55,67,124,65,45,50,32,39,80,32,155,25,95,93,72,37,84,63,52,71,35,70,50,71,24
chr19.53662396.F,14,19,28,13,41,20,22,NA,41,NA,20,21,48,55,18,18,14,14,24,22,77,10,66,64,43,19,40,19,16,20,21,27,20,16,NA
chr19.53662397.R,34,38,62,25,45,56,74,46,128,NA,56,67,126,68,45,50,32,39,80,33,155,25,96,93,72,37,84,63,53,71,35,70,50,71,24
chr19.53662407.F,13,16,26,12,42,18,22,NA,40,NA,20,19,48,53,18,18,14,14,24,21,72,10,66,63,40,20,36,19,16,20,21,27,20,16,10
chr19.53662408.R,34,38,62,25,45,56,74,46,128,NA,56,67,126,68,45,50,32,39,80,33,155,25,96,94,72,37,84,63,53,71,35,70,50,71,24
chr19.53662416.F,14,18,28,13,42,20,22,NA,40,NA,20,21,48,53,18,18,14,14,24,22,75,NA,65,63,40,20,39,19,16,20,21,27,20,16,10
chr19.53662417.R,34,38,62,25,45,55,74,46,128,NA,55,67,125,67,45,50,32,39,80,33,154,25,96,94,72,37,84,63,53,71,35,70,50,71,24
chr19.53662440.R,34,38,62,25,45,56,74,46,128,NA,56,67,126,68,45,50,32,39,80,33,155,25,96,94,72,37,84,63,53,70,35,70,50,71,24
chr19.53662457.R,34,38,62,25,45,56,74,46,128,NA,56,67,126,68,45,50,32,39,80,33,155,25,96,94,72,37,84,63,53,71,35,70,50,71,24
chr19.53662490.F,32,63,82,30,59,70,86,61,187,14,76,107,138,129,62,83,68,73,109,56,99,31,99,116,139,89,125,96,116,78,49,71,91,89,70
chr19.53662499.F,32,63,82,30,59,70,86,61,187,14,76,107,138,129,62,83,68,73,109,56,99,31,99,116,139,89,125,96,116,78,49,71,91,89,70
chr19.53662541.F,32,63,82,30,58,70,86,61,187,14,76,107,138,129,62,83,68,73,109,56,99,31,99,116,138,89,125,96,116,78,49,71,91,89,70
chr19.53662542.R,48,35,98,38,89,75,75,87,144,23,93,129,113,112,76,94,56,75,105,62,146,26,83,114,117,92,126,68,71,63,71,92,101,77,62
chr19.53662595.R,48,35,98,38,89,76,76,87,144,23,93,130,114,112,76,95,57,75,106,62,147,26,83,113,116,91,126,68,71,64,71,92,101,77,62
chr19.53662618.R,48,35,98,38,89,76,76,87,144,23,93,130,114,112,76,95,57,75,106,62,147,26,82,114,117,92,126,68,71,64,71,92,101,77,62
chr19.53696497.F,31,50,73,32,64,51,57,41,104,35,54,60,107,66,54,59,26,18,94,38,80,28,72,102,48,36,102,56,75,56,49,49,69,68,56
chr19.53696504.F,31,50,73,32,64,51,57,41,104,35,54,60,107,66,54,59,26,18,94,38,80,28,73,102,48,36,102,56,75,56,50,49,69,68,56
chr19.53696505.R,23,46,55,20,53,48,45,25,89,13,14,48,102,99,25,52,34,35,68,53,81,18,33,66,70,16,43,40,28,49,12,41,48,43,37
chr19.53696510.F,31,50,73,32,64,51,57,41,104,35,54,60,107,66,54,59,26,18,94,38,80,28,73,102,48,36,102,56,75,56,50,49,69,68,56
chr19.53696511.R,23,47,56,22,56,48,45,25,89,13,14,48,103,100,25,52,37,35,71,54,82,18,34,66,71,16,48,40,30,49,15,42,50,44,40
chr19.53696528.F,31,50,73,32,64,51,57,41,104,35,54,60,107,66,54,59,26,18,94,38,80,28,73,102,48,36,102,56,75,56,50,49,69,68,56
chr19.53696529.R,23,47,57,22,57,48,45,25,89,13,14,48,103,100,26,52,38,35,71,56,83,18,34,66,71,16,49,40,30,49,15,42,50,44,41
chr19.53696533.F,31,50,73,32,64,51,57,41,104,35,54,60,107,66,54,59,26,18,94,38,80,28,73,102,48,36,102,56,74,56,50,49,69,68,56
chr19.53696534.R,23,47,57,22,57,47,45,25,89,13,14,48,103,100,26,52,38,35,71,56,83,18,34,66,71,16,49,40,30,49,15,42,50,44,41
chr19.53696564.F,31,49,73,32,64,51,57,40,104,35,54,60,107,66,54,59,26,18,94,38,80,28,73,102,48,36,102,56,75,56,50,49,68,68,56
chr19.53696565.R,23,47,57,22,56,49,45,25,89,13,14,48,103,100,26,52,39,35,71,56,83,18,34,67,71,16,51,40,30,49,15,42,50,44,41
chr19.53696566.F,31,48,73,32,64,51,57,40,104,35,54,60,106,66,54,59,26,18,94,38,80,28,72,102,48,36,102,56,75,56,50,49,68,68,56
chr19.53696567.R,23,47,57,22,57,49,45,25,89,13,14,48,103,99,26,52,39,35,71,56,83,18,34,67,71,16,51,40,30,49,15,42,50,44,41
chr19.53696569.F,31,48,73,32,64,51,57,40,104,35,54,59,107,66,54,58,26,18,94,38,80,28,72,101,48,36,102,55,75,56,50,49,68,68,56
chr19.53696570.R,23,47,57,22,57,49,45,25,89,13,14,48,103,100,26,52,39,35,71,56,83,18,34,67,71,16,51,40,30,49,15,42,50,44,41
chr19.53696604.R,42,70,90,35,64,77,82,41,143,24,33,72,146,150,44,68,68,54,110,72,144,28,89,120,107,32,93,60,43,68,37,66,88,72,55
chr19.53696624.R,19,23,34,13,NA,28,37,16,55,12,19,24,43,50,18,17,29,19,40,16,63,11,55,53,36,16,42,20,14,19,22,24,38,29,14
chr19.53696626.R,19,23,34,13,NA,28,37,16,54,12,19,24,43,50,18,17,29,19,40,16,63,11,55,53,36,16,43,20,14,19,22,24,39,29,14
chr19.53696643.R,19,23,34,13,NA,29,37,17,59,12,20,25,43,50,18,18,31,20,44,17,64,11,58,54,36,17,43,21,14,19,23,24,40,31,16
chr19.53696650.R,19,23,34,13,NA,29,37,17,59,13,20,25,43,50,18,19,31,20,44,18,64,11,58,54,36,17,43,22,14,19,23,24,40,31,17
chr19.53696668.R,19,23,34,13,NA,29,37,17,59,13,20,25,43,50,18,19,31,20,44,19,64,11,58,54,36,17,43,23,14,19,23,24,41,31,17
chr19.53696698.R,19,23,34,13,NA,29,37,17,59,13,20,25,43,50,18,19,31,20,44,19,64,11,58,54,36,17,43,23,14,19,23,24,41,31,17
chr19.53696704.R,19,23,34,13,NA,29,37,17,59,13,20,25,43,50,18,19,31,20,44,19,64,11,58,54,36,17,43,23,14,19,23,24,41,31,17
chr19.53700359.F,37,54,74,35,52,47,66,42,154,23,39,39,146,152,35,47,44,48,68,51,170,23,126,150,166,55,94,59,57,59,32,49,65,63,56
chr19.53700360.R,18,46,64,28,54,57,79,36,172,31,29,77,117,143,53,61,27,35,68,36,129,25,109,108,95,32,69,85,41,68,23,51,71,59,44
chr19.53700365.F,37,52,73,35,52,47,66,41,150,23,38,39,146,148,34,47,43,45,67,50,162,20,124,142,162,53,92,60,56,58,32,49,64,63,55
chr19.53700366.R,17,41,57,27,37,42,72,35,134,28,26,71,78,121,43,50,30,35,66,36,124,25,109,109,94,32,52,77,31,59,14,45,59,50,38
chr19.53700370.F,37,52,73,35,52,47,66,41,150,23,38,39,146,148,34,47,44,45,67,50,162,20,124,142,162,53,92,60,56,58,32,49,64,63,55
chr19.53700371.R,17,41,57,28,37,42,72,35,134,28,26,71,78,121,43,50,30,35,66,36,124,25,109,109,94,32,52,77,31,59,14,45,59,50,38
chr19.53700372.F,37,52,73,35,52,47,66,41,150,23,38,39,146,148,34,47,44,45,67,50,162,20,124,142,162,53,92,60,56,58,32,49,64,63,55
chr19.53700373.R,17,41,57,28,37,42,72,35,134,28,26,71,78,121,43,50,30,35,66,36,124,25,109,109,94,32,52,77,31,59,14,45,59,50,39
chr19.53700388.F,37,52,73,35,52,46,66,41,150,23,38,39,145,148,34,47,44,45,67,50,161,20,124,142,160,53,92,60,56,58,32,49,64,63,55
chr19.53700389.R,17,41,57,28,37,42,71,35,134,28,26,70,78,120,43,50,31,35,66,37,123,25,109,109,94,32,54,77,31,59,14,45,59,50,39
chr19.53700391.F,37,52,73,35,52,47,66,41,150,23,38,39,146,148,34,47,44,45,67,50,161,20,124,142,160,53,92,60,56,58,32,49,64,63,55
chr19.53700392.R,17,41,56,28,37,42,72,35,134,28,26,70,78,121,43,50,31,35,66,37,124,25,109,109,94,32,54,77,31,59,14,45,59,50,39
chr19.53700394.F,37,52,73,35,52,47,66,41,150,23,38,39,146,148,34,47,44,45,67,50,161,20,124,142,160,53,92,60,56,58,32,49,64,63,55
chr19.53700395.R,17,41,57,28,37,42,60,35,134,28,26,71,78,121,43,50,31,35,66,37,124,25,109,109,94,32,54,77,31,59,14,45,59,50,39
chr19.53700407.F,37,52,73,35,52,47,66,41,150,23,38,39,146,148,34,47,44,45,67,50,161,20,124,142,160,53,92,60,56,58,32,49,64,63,55
chr19.53700408.R,17,41,57,28,36,42,72,34,134,28,25,71,78,120,43,50,31,35,65,37,124,25,109,107,93,32,54,77,31,59,14,45,59,50,39
chr19.53700429.F,37,52,72,35,52,47,66,41,150,23,38,39,146,148,34,47,44,45,67,49,160,20,124,141,160,53,92,60,56,58,32,49,64,63,55
chr19.53700430.R,17,41,57,28,37,42,72,35,135,28,26,71,78,121,43,50,30,35,66,37,124,25,108,109,93,32,54,77,31,59,14,45,59,49,38
chr19.53700434.F,36,52,72,35,52,47,66,41,150,23,38,39,146,148,34,47,44,45,67,49,160,20,124,141,160,53,92,60,56,58,32,49,64,63,55
chr19.53700435.R,17,41,57,28,37,42,71,35,136,28,26,71,78,121,43,50,31,36,66,37,123,25,109,109,94,32,54,77,31,59,14,45,59,50,39
chr19.53700458.F,36,43,67,31,50,42,66,37,135,19,34,36,122,119,32,40,43,42,61,42,141,19,119,119,133,48,82,60,54,56,34,49,54,63,57
chr19.53700459.R,17,41,57,28,37,42,72,35,136,28,26,71,78,121,43,50,31,36,66,37,124,25,109,109,94,32,54,77,31,59,14,45,57,50,39
chr19.53970869.F,25,20,50,20,19,41,45,29,77,20,39,39,33,48,24,36,17,30,42,32,67,18,89,68,51,36,37,38,14,35,26,29,32,31,16
chr19.53970875.F,25,20,50,20,19,41,45,29,77,20,39,39,33,48,24,36,17,30,42,32,66,18,87,68,51,36,37,38,14,35,26,29,32,31,16
chr19.53970884.F,25,20,50,20,19,41,45,29,77,20,39,39,33,48,24,36,17,30,42,32,66,18,89,68,51,36,37,38,14,35,26,29,32,31,16
chr19.53970909.F,25,20,50,20,19,41,45,29,77,20,39,39,33,44,24,36,17,30,42,32,66,18,88,63,48,34,37,38,14,35,26,29,32,31,16
chr19.53970916.F,25,20,50,20,19,41,45,29,77,20,39,39,33,44,24,36,17,25,42,32,66,18,88,63,48,34,37,38,14,35,26,29,32,31,16
chr19.53970921.F,25,20,50,20,19,41,45,29,77,20,39,39,33,44,24,36,17,30,42,32,66,18,88,63,48,34,37,38,14,35,26,29,32,31,16
chr19.53970932.F,25,20,50,20,19,41,45,29,77,20,39,39,33,44,24,36,17,30,42,32,66,18,88,63,48,34,37,38,14,35,26,29,32,31,16
chr19.53970933.R,NA,NA,27,NA,21,27,25,10,39,NA,12,10,29,19,14,14,14,15,15,10,49,11,49,27,21,13,27,26,14,33,14,17,21,32,12
chr19.53970942.F,25,20,50,20,19,41,45,29,77,19,39,39,33,44,24,36,17,30,42,32,66,18,88,63,48,34,37,38,14,35,26,29,32,31,16
chr19.53970943.R,NA,NA,27,NA,21,27,26,10,40,NA,13,12,29,19,14,14,14,15,15,10,49,11,49,27,21,13,27,26,14,32,15,17,21,32,12
chr19.53970960.F,25,19,50,20,19,41,43,25,76,19,39,37,33,42,24,36,16,30,40,31,66,17,84,62,48,34,37,36,12,34,26,29,31,30,16
chr19.53970961.R,NA,NA,28,NA,21,28,26,12,45,NA,16,12,30,18,14,14,14,15,18,12,50,11,50,28,21,12,27,26,14,33,16,18,22,32,12
chr19.53970985.R,NA,NA,28,NA,21,28,26,13,46,NA,16,12,32,19,14,14,14,15,18,14,50,11,50,29,22,13,27,26,15,33,16,18,23,32,12
chr19.53970987.R,NA,NA,27,NA,21,28,26,13,46,NA,16,12,32,19,14,14,14,15,18,14,50,11,50,29,22,13,27,26,15,33,16,18,23,32,12
chr19.53970995.R,NA,NA,28,NA,21,28,26,13,46,NA,16,12,32,19,14,14,14,15,18,14,50,11,50,28,22,13,27,26,15,33,16,18,23,32,12
chr19.53970997.R,NA,NA,28,NA,21,28,26,13,46,NA,16,12,32,19,14,14,14,15,18,14,50,11,50,29,22,13,27,26,15,33,16,18,23,32,12
chr19.53971004.F,24,26,39,11,63,69,42,35,72,NA,55,47,79,46,40,45,27,35,47,28,89,19,61,63,55,32,78,52,70,49,31,74,40,47,39
chr19.53971005.R,NA,NA,28,NA,21,28,26,13,46,NA,16,12,32,19,14,14,14,15,18,14,50,11,50,29,22,13,27,26,15,33,16,18,23,32,12
chr19.53971010.F,24,26,39,11,63,69,42,34,72,NA,55,47,79,46,40,45,27,35,47,28,89,19,61,63,55,32,78,52,70,49,31,74,40,47,39
chr19.53971015.F,24,26,39,11,63,69,42,35,72,NA,55,47,79,46,40,45,27,35,47,28,89,19,61,63,55,32,78,52,70,49,31,74,40,47,39
chr19.53971017.F,24,26,39,11,63,69,42,35,72,NA,55,47,79,46,40,45,27,35,47,28,89,19,61,63,55,32,78,52,70,49,31,74,40,47,39
chr19.53971027.F,24,26,39,11,63,69,42,35,72,NA,55,47,79,46,40,45,26,35,47,28,89,19,61,63,54,32,78,52,70,49,31,74,40,47,39
chr19.53971035.F,24,26,39,11,63,69,42,35,71,NA,55,47,79,46,40,45,27,35,47,28,89,19,61,63,55,32,78,52,70,49,31,74,40,47,39
chr19.53971041.F,24,25,39,11,63,69,42,35,71,NA,55,47,79,46,40,44,27,34,47,28,88,19,61,63,55,32,78,52,70,49,31,74,40,47,38
chr19.53971043.F,24,25,39,11,63,69,42,35,71,NA,55,47,79,46,40,45,27,35,47,28,89,19,61,63,55,32,78,52,69,49,31,74,40,47,38
chr19.53971093.F,24,25,39,11,63,68,42,35,71,NA,55,46,78,46,40,44,27,35,47,27,88,19,61,63,55,31,77,52,70,49,31,74,40,47,37
chr19.53971094.R,11,18,40,18,43,45,41,29,77,20,38,38,54,59,41,35,31,32,43,27,38,17,45,58,60,27,61,34,51,43,23,39,33,42,21
chr19.53971111.R,12,19,40,20,48,47,43,31,79,20,39,38,56,61,41,36,34,34,45,29,38,19,45,60,60,29,62,34,53,45,27,42,34,42,25
chr19.53971144.R,12,19,40,20,49,47,43,32,80,20,39,40,56,61,41,36,35,34,46,29,38,19,46,62,60,29,62,34,53,45,27,42,35,42,25
chr19.53971173.R,12,19,40,20,49,47,43,32,80,20,39,40,56,61,41,36,35,34,46,29,38,19,46,62,60,29,62,34,53,45,27,42,35,42,25
chr19.53971179.R,12,19,40,20,49,47,43,32,80,20,39,40,56,61,41,35,35,34,46,29,38,19,46,62,60,29,62,34,53,45,27,42,35,42,25
chr19.53971189.R,12,19,40,20,49,47,43,32,80,20,39,40,56,61,41,36,35,34,46,29,38,19,46,62,60,29,62,34,53,45,27,42,35,42,25
chr19.53971239.F,25,38,61,25,48,40,36,28,73,24,33,49,61,59,31,40,39,49,43,27,70,17,87,75,84,24,56,35,51,56,37,48,55,50,36
chr19.53971278.F,25,38,61,25,48,40,36,28,73,24,33,49,60,59,31,40,39,49,43,27,69,17,87,75,84,24,55,35,51,56,37,48,55,50,36
chr19.53971279.R,27,36,53,19,36,51,54,37,82,36,31,45,70,55,27,44,25,44,49,25,64,23,81,64,78,21,38,50,59,47,23,57,36,40,41
chr19.53971280.F,25,38,61,25,48,40,36,28,73,24,33,49,60,59,30,40,39,49,43,27,69,17,87,74,84,24,55,35,51,56,37,48,55,50,36
chr19.53971281.R,27,36,53,19,37,50,54,37,81,36,31,45,70,55,27,44,25,44,49,25,63,23,80,62,77,21,38,50,59,47,23,57,36,40,42
chr19.53971323.F,25,37,61,25,48,40,36,28,73,24,32,48,59,59,31,40,39,49,43,27,67,17,82,74,81,24,52,34,50,56,37,48,54,50,36
chr19.53971324.R,28,37,56,20,38,55,59,38,87,36,32,46,74,60,27,45,25,43,52,28,74,24,91,69,85,22,42,50,59,49,24,59,38,42,49
chr19.53971325.F,24,36,60,25,48,40,35,28,72,24,32,48,58,59,31,40,39,49,43,27,67,17,82,74,81,24,52,34,50,56,37,47,54,50,36
chr19.53971326.R,28,37,55,20,38,55,59,37,88,36,34,45,74,60,27,44,25,44,52,29,74,23,92,69,84,22,42,51,59,49,24,57,39,42,49
chr19.53971361.R,29,37,57,20,37,58,61,39,89,34,34,48,75,61,27,42,26,44,53,29,76,25,92,70,86,22,43,51,59,49,24,59,39,41,48
chr19.53971370.R,29,37,57,20,38,58,61,39,89,36,34,48,75,61,27,45,26,44,53,29,77,25,92,70,86,22,43,51,59,49,24,59,39,42,49
chr19.53971374.R,29,37,57,20,37,58,61,39,89,36,34,48,75,61,27,45,26,44,53,29,76,25,92,70,86,22,43,51,59,49,24,59,39,42,49
chr19.54024023.F,23,58,78,45,86,63,76,39,96,19,23,67,113,79,27,62,32,42,50,29,111,28,86,74,82,20,61,68,65,83,35,89,51,84,40
chr19.54024064.F,23,57,78,45,85,63,76,39,95,19,23,67,113,79,27,62,32,42,50,29,111,28,86,74,82,20,61,68,65,83,35,88,51,84,40
chr19.54024065.R,18,44,64,29,88,96,67,51,105,11,21,81,102,36,42,90,22,39,28,38,138,13,93,75,41,44,58,67,64,114,25,94,46,76,35
chr19.54024076.F,23,57,77,45,85,63,76,39,95,19,23,67,113,78,26,62,28,42,50,29,110,27,86,74,82,20,60,68,65,83,35,88,51,84,40
chr19.54024077.R,18,44,65,29,88,98,68,51,104,11,21,82,104,36,43,90,22,39,28,38,139,13,93,76,42,44,58,67,64,114,25,95,46,76,35
chr19.54024078.F,23,57,77,45,85,63,76,39,95,19,23,66,111,79,25,61,28,42,50,29,109,27,86,74,82,20,60,68,65,83,35,88,51,84,40
chr19.54024079.R,18,44,65,29,88,98,68,51,105,11,21,82,104,36,43,90,22,39,28,38,139,13,92,75,41,44,58,67,64,114,25,95,46,76,35
chr19.54024110.F,23,57,76,45,85,62,75,37,95,19,23,65,113,78,24,62,27,42,50,29,109,24,73,73,81,20,59,68,65,83,34,88,51,82,40
chr19.54024111.R,18,44,65,29,88,98,68,51,104,11,21,81,104,36,43,90,22,39,28,38,138,13,93,76,42,43,57,67,64,114,25,95,46,76,35
chr19.54024132.F,23,25,54,27,31,43,52,28,62,16,18,38,79,19,12,43,22,21,37,22,78,18,43,46,58,28,31,62,41,28,33,64,31,53,34
chr19.54024133.R,18,44,65,29,88,98,68,51,105,11,21,82,104,36,43,90,22,39,28,38,139,13,93,76,42,44,58,66,64,114,25,95,46,76,35
chr19.54024170.F,23,25,54,27,31,43,52,28,62,16,18,38,79,19,12,43,22,21,37,22,77,18,43,46,58,28,31,62,41,28,32,64,31,53,34
chr19.54024182.F,23,25,54,27,31,43,51,28,62,16,18,38,78,19,12,43,22,21,35,22,77,18,43,46,57,27,31,62,41,28,32,64,31,53,34
chr19.54024185.F,23,25,53,27,31,43,51,28,62,16,18,38,78,19,12,43,22,21,35,22,77,18,43,46,57,27,31,62,41,28,32,64,31,53,33
chr19.54024215.F,23,22,51,27,29,40,51,28,61,16,16,38,77,19,12,42,22,21,35,21,77,14,41,45,55,26,29,62,39,28,31,63,30,52,32
chr19.54024216.R,19,25,49,19,22,29,42,25,51,NA,26,19,81,32,24,36,18,23,25,17,46,19,28,40,34,16,28,40,53,20,26,35,38,34,21
chr19.54024219.F,23,22,50,26,28,39,51,28,61,16,16,37,76,19,11,41,22,21,35,21,77,16,38,45,55,25,28,62,39,28,31,63,30,52,32
chr19.54024220.R,19,25,49,19,22,28,42,25,51,NA,26,19,81,32,24,35,18,23,25,17,46,19,28,38,34,16,28,40,53,20,26,35,38,34,21
chr19.54024234.R,19,25,49,19,22,30,43,26,53,NA,26,19,82,32,24,36,18,24,26,19,47,19,28,40,34,17,28,41,53,20,26,35,38,34,21
chr19.54024237.R,20,25,49,20,23,30,43,26,57,NA,26,19,82,32,24,36,18,24,26,19,47,19,28,40,34,17,28,41,53,20,26,35,39,34,21
chr19.54024254.R,20,25,49,20,23,30,43,26,57,NA,27,19,82,32,24,36,18,24,26,20,47,19,28,40,35,18,28,42,54,21,26,36,39,34,22
chr19.54024300.R,20,25,49,20,23,30,43,26,58,NA,27,19,82,32,24,36,18,24,26,20,47,19,28,40,35,18,28,42,55,21,26,36,39,34,22
chr19.54024305.R,20,25,49,20,23,30,43,26,58,NA,27,19,82,32,24,36,18,24,26,20,47,19,28,40,35,18,28,42,55,21,26,36,39,34,22
chr19.54024339.R,13,NA,30,14,25,39,33,21,46,17,22,30,63,29,31,30,10,18,19,NA,64,NA,36,39,29,17,30,39,30,46,17,40,30,26,13
chr19.54024382.R,13,NA,30,14,26,41,35,22,48,18,23,30,64,29,31,31,11,18,19,NA,64,NA,36,39,29,18,31,40,30,45,18,40,31,28,15
chr19.54024431.R,13,NA,30,14,26,41,35,22,48,18,24,30,64,29,31,31,11,18,19,NA,64,NA,36,39,29,18,31,41,30,47,18,40,31,28,15
chr19.54024436.R,13,NA,30,14,26,41,35,22,48,18,24,30,64,29,31,31,11,18,19,NA,64,NA,36,39,29,18,31,41,30,47,18,40,31,28,15
chr19.56879698.F,19,14,22,14,14,11,32,17,45,10,23,22,39,52,18,29,16,26,12,NA,59,14,45,53,59,31,27,21,18,37,26,38,21,22,22
chr19.56879702.F,19,14,22,14,14,11,32,17,45,10,23,21,39,52,18,28,16,26,12,NA,59,14,45,53,59,31,27,21,18,37,26,37,21,22,22
