,EC adenocarcinoma,EC adenocarcinoma.1,EC adenocarcinoma.2,EC adenocarcinoma.3,EC adenocarcinoma.4,EC adenocarcinoma.5,EC adenocarcinoma.6,EC adenocarcinoma.7,EC adenocarcinoma.8,EC adenocarcinoma.9,EC adenocarcinoma.10,EC adenocarcinoma.11,EC adenocarcinoma.12,EC adenocarcinoma.13,EC adenocarcinoma.14,EC adenocarcinoma.15,EC adenocarcinoma.16,normal buffy coat,normal buffy coat.1,normal buffy coat.2,normal buffy coat.3,normal buffy coat.4,normal buffy coat.5,normal buffy coat.6,normal buffy coat.7,normal buffy coat.8,normal eso,normal eso.1,normal eso.2,normal eso.3,normal eso.4,normal eso.5,normal eso.6,normal eso.7,normal eso.8
chr19.56879841.R,17,18,15,7,4,0,0,0,4,0,3,1,0,3,1,2,15,0,32,13,3,7,0,0,0,0,31,0,4,0,8,0,27,0,15
chr19.56879844.R,15,16,16,7,5,0,0,0,0,2,2,0,0,4,3,2,16,2,36,13,4,7,0,0,0,1,31,0,4,0,7,0,27,0,16
chr19.56879849.R,14,18,17,7,5,1,0,0,2,0,5,3,0,7,3,3,17,3,34,13,9,7,0,0,0,3,29,0,4,1,9,0,27,0,15
chr19.56879854.R,11,17,17,8,4,2,0,0,2,0,0,1,0,4,0,3,16,0,36,13,0,7,0,0,0,1,29,0,4,0,6,1,27,0,15
chr19.56879865.R,14,17,16,8,4,1,0,0,2,0,0,0,0,0,3,2,16,0,36,13,0,7,0,0,0,1,30,0,4,0,8,0,26,0,15
chr19.56879870.R,15,19,11,8,5,1,0,0,3,0,0,1,0,6,1,2,16,0,36,13,4,7,0,0,0,5,31,0,4,1,8,1,23,0,12
chr19.57049890.R,11,10,9,4,4,1,0,0,0,NA,NA,1,0,0,4,0,8,0,20,6,4,5,1,2,0,0,14,0,NA,0,NA,0,5,0,2
chr19.57049908.R,22,10,15,5,6,1,0,0,0,NA,NA,3,1,0,5,1,8,2,21,6,2,8,1,2,0,0,16,0,NA,0,NA,0,6,0,6
chr19.57049911.R,20,10,15,5,5,1,0,0,0,NA,NA,3,1,0,4,1,7,2,21,6,2,8,1,2,0,0,16,1,NA,0,NA,0,4,0,5
chr19.57049917.R,21,10,15,6,5,1,0,0,0,NA,NA,4,1,0,4,0,8,2,22,8,2,8,4,2,0,0,16,2,NA,0,NA,0,6,0,6
chr19.57049938.R,21,10,17,5,5,1,0,0,2,NA,NA,4,0,0,4,0,7,1,22,7,2,8,1,2,0,0,18,1,NA,0,NA,0,6,0,7
chr19.57049943.R,23,10,18,6,6,1,0,0,1,NA,NA,4,0,0,3,0,9,2,23,7,2,8,1,2,0,0,20,1,NA,0,NA,0,5,0,7
chr19.57049957.R,24,10,19,6,7,1,0,0,1,NA,NA,4,0,4,4,0,8,2,23,7,2,8,1,3,1,0,19,1,NA,0,NA,0,7,0,7
chr19.57049961.R,14,7,10,6,2,1,0,0,1,NA,NA,2,0,0,0,0,8,1,23,7,0,7,1,1,0,0,19,1,NA,0,NA,0,4,0,3
chr19.57049965.R,20,9,13,6,6,1,0,0,1,NA,NA,3,0,0,3,0,9,1,23,7,4,8,1,1,0,0,20,1,NA,0,NA,0,7,0,5
chr19.57049978.R,23,9,9,6,5,0,0,0,1,NA,0,1,0,0,2,0,8,2,23,7,3,8,1,1,0,0,18,1,NA,0,2,0,8,2,4
chr19.57078657.F,4,18,3,13,5,0,0,0,0,0,0,1,0,0,0,1,10,0,21,19,0,5,0,4,0,0,35,1,1,0,2,0,3,0,0
chr19.57078727.F,42,29,31,16,12,1,0,0,0,0,0,2,1,0,2,0,9,15,43,20,0,6,0,4,2,1,33,1,2,0,12,0,19,0,14
chr19.57078728.R,51,28,38,19,22,0,0,0,0,1,0,0,0,0,0,2,35,11,84,40,0,19,0,3,1,0,69,0,5,0,13,1,33,0,19
chr19.57078747.F,34,28,32,16,9,0,0,0,0,0,0,2,0,3,2,0,11,12,40,20,0,5,0,4,2,0,32,0,2,0,12,0,8,0,12
chr19.57078748.R,50,27,40,19,19,0,0,0,1,0,0,3,4,5,1,0,35,9,80,39,0,17,0,2,0,0,76,0,5,1,14,0,22,0,19
chr19.57078766.R,52,27,35,17,21,1,0,0,1,0,1,3,4,0,1,0,33,11,80,39,3,16,0,3,1,0,78,0,5,1,13,2,26,1,18
chr19.57078781.R,41,26,28,19,11,1,0,0,1,0,0,1,0,0,3,0,36,10,86,36,0,15,4,4,1,0,74,0,5,0,14,1,28,1,20
chr19.57078784.R,53,27,38,18,23,2,0,0,1,0,0,3,0,0,3,1,36,11,81,40,2,19,0,5,1,0,78,0,5,0,14,1,31,0,17
chr19.57078790.R,50,27,34,18,17,1,0,0,0,0,0,3,0,0,2,0,36,11,87,40,1,18,0,4,0,0,74,0,5,0,12,1,28,1,16
chr19.57078795.R,38,28,30,20,23,3,0,0,0,0,0,4,0,0,3,0,37,11,86,40,4,19,0,4,2,0,69,0,5,0,13,1,29,2,19
chr19.5707879.R,10,15,23,17,32,31,27,NA,15,NA,27,26,NA,26,31,19,22,15,16,14,29,10,14,23,NA,34,12,28,10,15,17,19,16,28,14
chr19.57106756.F,9,7,3,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,NA,0,NA,1,4,0,0,10,0,4,0,4,0,0,0,4
chr19.57106765.F,10,8,6,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,0,NA,2,1,0,0,11,0,5,0,5,0,0,0,5
chr19.57106766.R,15,10,4,13,0,0,0,0,0,NA,0,0,0,0,0,0,6,0,14,13,0,6,0,1,0,0,16,0,7,0,5,0,0,0,6
chr19.57106767.F,12,8,7,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,NA,1,NA,0,1,0,0,13,0,5,0,5,0,0,0,5
chr19.57106768.R,15,10,3,13,0,0,2,0,0,NA,0,0,0,0,0,0,6,0,14,14,0,6,0,1,0,0,16,1,6,0,5,0,0,0,6
chr19.57106773.F,8,8,6,2,4,0,0,0,0,0,0,0,1,0,0,0,1,2,3,NA,0,NA,0,1,0,1,11,0,4,0,5,0,0,0,5
chr19.57106774.R,11,10,3,11,0,0,0,0,0,NA,0,1,3,0,0,0,9,0,13,14,0,6,0,1,0,0,16,1,3,0,4,0,0,0,5
chr19.57106781.F,12,8,9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,0,NA,0,1,0,0,12,0,4,0,2,0,0,0,3
chr19.57106782.R,15,10,3,14,1,0,0,0,0,NA,0,0,0,0,0,0,9,0,18,12,0,6,0,2,0,0,16,1,7,0,5,0,0,0,6
chr19.57106784.F,7,8,6,2,1,0,0,0,0,0,0,0,2,0,0,0,1,1,3,NA,0,NA,0,1,2,0,12,0,4,0,2,0,0,0,4
chr19.57106785.R,12,9,4,13,0,0,0,0,0,NA,0,0,0,0,0,0,9,0,19,13,0,6,0,1,0,0,17,1,7,0,2,0,0,0,6
chr19.57106800.F,9,7,10,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,NA,0,NA,0,1,0,0,10,0,5,0,1,0,0,0,2
chr19.57106801.R,17,9,4,13,2,0,0,0,0,NA,0,0,3,0,0,0,8,0,14,13,0,6,0,1,0,0,17,1,6,0,4,0,0,0,1
chr19.57106832.F,10,6,9,1,1,0,0,0,0,0,0,3,0,2,0,0,2,1,NA,NA,0,NA,0,0,0,0,11,0,5,0,3,0,0,0,0
chr19.57106833.R,14,8,6,14,1,0,0,0,0,NA,0,0,0,0,0,1,8,0,16,13,0,6,0,2,0,0,17,1,7,0,4,0,0,0,5
chr19.57106836.F,10,8,13,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,NA,NA,0,NA,1,0,0,0,11,0,5,0,4,0,0,1,4
chr19.57106837.R,15,11,10,15,1,0,0,0,0,NA,0,0,0,0,0,0,8,0,19,14,0,6,0,1,0,0,17,1,7,0,6,0,0,0,6
chr19.57106840.F,8,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,0,NA,0,0,1,0,10,0,5,0,3,0,0,0,3
chr19.57106841.R,13,11,9,15,1,0,0,1,0,NA,0,0,2,0,NA,0,8,0,19,14,0,6,0,2,0,0,18,1,7,0,6,2,0,0,6
chr19.57106853.R,3,5,1,11,0,0,0,0,0,NA,0,0,0,0,0,0,8,0,15,14,0,6,0,0,0,0,18,1,3,0,4,0,0,0,5
chr19.57106861.F,4,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,5,0,16,14,0,1,2,4,0,0,20,0,2,0,4,0,0,0,3
chr19.57106862.R,0,6,1,9,0,0,0,0,0,NA,0,0,0,0,0,0,7,0,13,12,0,1,0,1,0,0,18,1,2,0,4,0,0,0,0
chr19.57106867.F,8,9,2,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,15,0,1,0,4,0,0,17,0,5,0,4,0,0,0,3
chr19.57106868.R,16,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,14,0,10,0,2,0,0,26,0,1,0,6,0,0,0,0
chr19.57106874.F,1,10,0,5,0,1,0,0,0,0,0,0,0,0,0,0,5,0,20,15,0,1,0,4,0,0,20,0,5,0,5,0,0,0,3
chr19.57106875.R,13,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,14,0,9,4,1,0,0,31,1,1,0,3,0,0,0,1
chr19.57106891.F,4,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,11,13,0,0,0,4,0,0,20,0,5,0,3,0,0,0,0
chr19.57106892.R,6,9,3,2,0,0,1,0,0,0,0,0,0,0,0,2,4,0,26,15,0,5,0,2,0,0,35,0,2,0,9,0,0,0,0
chr19.57106895.F,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,0,0,4,4,0,0,16,0,2,0,1,0,0,0,1
chr19.57106896.R,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1,19,15,0,3,0,2,0,0,39,0,2,0,1,0,0,0,0
chr19.57106967.R,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,7,1,2,0,3,2,0,22,0,2,0,8,0,0,0,0
chr19.58609431.F,19,13,14,5,3,1,0,0,2,NA,0,2,0,0,0,0,12,2,26,NA,2,9,0,1,0,0,35,0,2,0,9,1,21,0,8
chr19.58609432.R,3,1,5,3,3,0,0,0,0,NA,0,0,3,0,0,0,1,1,3,2,0,NA,0,0,0,0,1,0,0,0,1,0,3,1,0
chr19.58609458.F,10,8,16,6,2,3,0,0,0,NA,0,1,0,0,0,0,9,2,23,NA,0,7,0,1,0,0,35,0,2,0,11,0,22,0,7
chr19.58609459.R,10,9,9,4,2,0,0,NA,0,NA,NA,2,0,0,NA,1,7,0,4,10,0,NA,0,0,0,2,12,0,0,0,NA,2,11,0,1
chr19.58609473.F,11,11,16,5,4,1,0,0,0,NA,0,2,0,0,0,0,11,0,25,NA,0,6,0,1,0,0,34,0,2,0,10,0,21,0,8
chr19.58609474.R,12,13,13,6,2,0,0,NA,0,NA,NA,0,0,0,NA,0,6,1,10,10,1,NA,0,3,1,2,9,0,0,0,NA,1,10,0,3
chr19.58609482.F,16,11,16,6,4,4,0,0,0,NA,0,2,0,0,0,0,11,1,26,NA,0,6,0,2,0,0,37,0,2,0,11,1,22,0,8
chr19.58609483.R,14,14,13,6,2,1,0,NA,0,NA,NA,1,0,0,NA,1,8,2,6,10,1,NA,0,0,0,0,13,1,0,0,NA,2,11,1,3
chr19.58609500.F,12,8,7,5,4,3,0,0,0,NA,0,1,0,0,0,0,8,0,20,NA,0,6,0,1,0,0,36,0,2,0,9,1,20,0,6
chr19.58609501.R,8,13,5,6,1,1,0,NA,0,NA,NA,1,0,0,NA,1,9,0,11,10,0,NA,0,4,0,2,13,0,0,0,NA,2,8,0,4
chr19.58609514.F,13,10,5,6,4,3,0,0,0,NA,0,0,0,0,0,0,8,0,24,NA,0,NA,0,0,0,0,23,0,2,0,9,1,10,0,3
chr19.58609515.R,13,14,3,6,1,0,0,NA,0,NA,NA,1,0,0,NA,0,8,0,11,10,0,NA,0,3,0,0,8,0,0,0,NA,1,9,0,3
chr19.58609516.F,16,10,5,6,4,3,2,0,0,NA,0,0,0,0,0,0,8,0,25,NA,0,4,2,1,0,0,19,0,2,0,9,0,9,0,7
chr19.58609517.R,13,14,4,6,0,0,0,NA,0,NA,NA,1,0,0,NA,0,9,0,11,10,0,NA,4,0,0,0,8,0,0,0,NA,2,9,0,4
chr19.58609527.F,0,0,0,0,2,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chr19.58609528.R,8,14,1,6,1,0,0,NA,0,NA,NA,1,0,0,NA,1,8,1,10,10,0,NA,1,3,0,0,10,0,0,0,NA,2,8,0,3
chr19.58609602.F,17,NA,13,9,0,0,0,0,3,0,0,1,0,0,0,2,NA,0,15,7,0,4,0,6,0,0,21,0,4,0,NA,0,25,0,13
chr19.58609612.F,19,NA,17,10,3,0,0,0,0,0,0,0,4,0,0,2,NA,3,16,7,0,4,0,3,0,0,21,0,4,0,NA,0,27,0,14
chr19.58609618.F,18,NA,19,9,11,0,1,0,2,0,0,0,6,1,0,3,NA,0,15,7,0,4,3,1,5,0,20,0,4,0,NA,0,26,1,16
chr19.58609633.F,19,NA,19,10,8,0,0,0,1,0,0,0,3,1,0,3,NA,0,20,6,0,4,0,6,0,0,21,0,4,0,NA,0,27,1,15
chr19.58609635.F,20,NA,19,8,8,0,0,0,0,0,0,1,0,0,0,1,NA,0,20,7,0,4,0,3,0,0,21,0,4,0,NA,0,26,0,13
chr19.58609642.F,19,NA,19,10,7,0,0,0,3,0,0,2,0,0,0,1,NA,0,20,7,0,4,0,3,0,0,21,0,3,0,NA,0,27,1,15
chr19.58609657.F,19,NA,18,10,7,0,0,0,0,0,0,0,0,4,0,1,NA,0,19,7,0,4,0,3,0,0,20,0,3,0,NA,0,25,1,14
chr19.58609658.R,27,NA,6,11,5,0,1,0,0,0,0,2,3,0,1,0,NA,3,23,8,1,2,1,1,0,0,17,0,0,0,NA,1,33,1,8
chr19.58609659.F,17,NA,16,10,7,0,0,0,0,0,0,0,0,0,0,0,NA,0,17,7,0,4,0,2,0,0,19,0,2,0,NA,0,26,0,13
chr19.58609660.R,22,NA,6,11,6,1,0,0,0,0,0,1,0,0,0,1,NA,3,22,8,0,6,0,1,1,0,19,0,0,0,NA,1,32,1,5
chr19.58609670.F,19,NA,15,10,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,17,7,0,4,0,4,3,0,18,0,2,0,NA,0,23,0,14
chr19.58609671.R,26,NA,6,12,1,1,1,0,0,0,0,3,0,0,0,0,NA,4,23,7,2,6,0,2,1,0,20,0,0,0,NA,1,31,0,7
chr19.58609672.F,20,NA,16,10,2,0,0,0,0,0,0,0,0,0,0,0,NA,0,16,7,1,4,0,1,0,0,19,0,2,0,NA,0,25,1,13
chr19.58609673.R,28,NA,6,12,0,0,1,0,0,0,0,3,0,0,1,0,NA,4,24,8,0,6,0,1,1,0,17,0,0,0,NA,1,34,0,7
chr19.58609678.R,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,0
chr19.58609682.F,4,NA,10,8,0,0,0,0,0,0,1,0,0,2,0,0,NA,0,9,7,0,3,0,2,0,0,14,0,0,0,NA,0,13,1,6
chr19.58609683.R,18,NA,4,12,1,1,0,0,0,0,0,1,0,0,0,0,NA,3,20,6,0,7,0,2,0,0,21,0,0,0,NA,0,26,0,3
chr19.58609695.F,10,NA,10,6,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,11,7,0,4,0,1,1,0,13,0,0,0,NA,0,9,1,8
chr19.58609696.R,14,NA,2,11,0,0,1,0,0,0,0,2,0,0,0,1,NA,1,24,7,0,7,0,2,0,0,21,0,0,0,NA,0,18,0,5
chr19.58609713.R,28,NA,6,12,3,1,0,0,0,0,0,4,0,0,0,2,NA,3,24,7,0,7,0,2,2,1,17,0,0,0,NA,0,28,1,6
chr19.58609729.R,21,NA,3,8,0,0,0,0,0,0,0,3,0,0,0,1,NA,2,23,7,2,6,0,1,0,0,19,0,0,0,NA,0,20,0,3
chr19.58609731.R,21,NA,3,10,1,0,0,0,0,0,0,4,0,0,0,1,NA,3,23,7,0,6,0,1,0,0,20,0,0,0,NA,0,20,0,5
chr19.58609745.R,21,NA,7,10,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,24,7,1,7,0,1,0,0,21,1,0,0,NA,0,20,1,7
chr19.58661751.F,2,5,1,9,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,12,0,NA,0,0,0,0,40,0,1,0,4,0,20,0,0
chr19.58661757.F,0,4,0,5,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,12,0,NA,0,0,0,0,38,0,1,0,4,0,12,0,2
chr19.58661778.F,1,7,0,1,7,0,0,0,4,0,0,0,0,0,0,0,1,0,0,9,0,NA,0,6,0,2,37,0,1,0,1,0,14,0,3
chr19.58661779.R,1,7,0,2,4,0,0,0,1,0,0,0,0,0,0,0,9,2,1,15,1,3,0,1,0,1,32,0,2,0,2,0,11,0,5
chr19.58661805.F,8,13,0,9,8,0,0,0,0,0,2,1,0,0,0,0,0,2,1,9,0,NA,0,6,0,0,39,0,2,0,4,0,37,0,7
chr19.58661806.R,13,21,0,7,4,0,0,0,0,0,0,1,0,0,0,0,10,1,1,19,0,4,0,0,2,1,37,0,3,0,3,0,26,0,8
chr19.58661818.F,9,9,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,NA,0,1,0,0,39,0,3,0,5,0,39,0,8
chr19.58661819.R,13,20,0,6,4,0,0,0,5,0,0,0,0,0,0,0,11,1,0,18,0,4,0,0,0,3,36,0,3,0,3,0,31,0,7
chr19.58661822.F,9,12,0,8,10,1,0,0,1,0,0,0,6,0,0,0,0,1,0,9,0,NA,0,5,0,0,40,0,3,0,5,0,43,0,10
chr19.58661823.R,15,21,0,7,4,0,0,0,0,0,0,1,0,0,0,0,11,0,0,20,0,5,0,0,1,3,38,0,3,0,3,0,31,0,11
chr19.58661824.F,9,12,0,8,10,0,0,0,4,0,1,1,2,0,0,0,0,2,0,9,0,NA,0,5,0,2,40,0,3,0,4,0,44,0,10
chr19.58661825.R,15,21,0,9,4,0,0,0,0,0,0,2,0,0,0,0,11,2,0,18,0,5,0,2,1,3,38,0,3,0,3,0,36,0,8
chr19.58661833.F,6,12,0,8,10,0,0,0,4,0,1,0,6,0,0,0,0,2,0,9,0,NA,0,5,0,0,39,0,3,0,4,0,35,0,10
chr19.58661834.R,11,20,0,8,4,0,0,0,2,0,0,0,0,0,0,0,11,2,0,20,0,5,0,0,0,1,39,0,3,0,3,1,25,0,12
chr19.58661840.F,7,12,0,8,10,0,0,0,3,0,0,0,2,0,0,0,0,2,0,9,0,NA,0,4,1,0,38,0,3,0,4,0,42,0,10
chr19.58661841.R,15,22,0,8,4,0,0,1,0,0,0,1,2,0,0,0,11,3,0,21,0,5,0,0,0,2,39,0,3,0,3,0,36,0,11
chr19.58661855.R,16,23,0,9,4,0,0,0,0,0,0,0,0,0,0,0,13,3,0,22,0,5,0,0,0,3,41,0,3,0,4,0,37,0,12
chr19.58661861.R,11,20,0,7,4,0,0,0,0,0,0,1,0,0,0,0,13,3,0,21,0,4,0,1,0,3,41,0,3,0,5,0,31,0,8
chr19.58661875.F,10,21,0,3,16,0,1,0,0,0,0,0,0,0,0,0,5,0,0,23,0,4,0,1,1,1,54,0,1,0,6,1,34,0,5
chr19.58661876.R,15,23,0,9,4,0,0,0,0,1,0,1,0,0,0,0,13,1,0,22,0,5,0,2,0,2,43,0,3,0,6,0,39,0,12
chr19.58661880.F,5,22,0,2,17,0,0,0,0,0,0,0,0,0,0,0,5,1,0,22,0,4,0,1,0,1,53,0,1,0,3,0,23,0,4
chr19.58661886.F,1,22,0,3,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,23,3,4,0,2,2,3,51,0,1,0,6,0,26,0,4
chr19.58661910.F,1,21,0,3,13,0,0,0,2,0,0,0,0,0,0,0,6,1,0,23,0,3,0,2,0,1,54,0,1,0,6,0,21,0,3
chr19.58661915.F,7,22,0,3,11,0,0,0,0,0,0,0,0,0,0,0,5,3,0,23,0,4,0,2,0,1,54,0,1,0,6,0,29,0,5
chr19.58661920.F,2,22,0,3,17,0,0,0,0,0,0,0,0,0,0,0,5,3,1,22,1,3,2,2,1,0,54,0,1,0,6,0,17,0,5
chr19.58661944.F,9,22,0,3,17,0,0,0,0,0,0,0,0,0,0,1,5,3,0,23,0,4,0,2,0,5,54,0,1,1,6,0,17,0,5
chr19.58661945.R,0,NA,0,1,3,0,0,NA,1,NA,0,0,0,0,0,0,0,3,0,NA,1,NA,0,0,0,0,NA,0,1,0,0,0,9,0,1
chr19.58661962.F,3,9,0,1,16,0,0,0,0,0,0,0,6,0,0,0,4,0,0,17,0,2,0,2,0,3,51,0,1,0,2,0,3,0,4
chr19.58661963.R,1,7,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,NA,1,1,0,1,4,0,10,0,0,0,1,0,3,0,2
chr19.58661970.F,4,23,0,2,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,4,2,2,3,3,50,0,0,0,5,0,3,0,3
chr19.58661971.R,5,11,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,2,0,0,0,0,11,0,5,0,1,0,2,0,1
chr19.58661977.R,2,14,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,0,2,0,2,0,0,12,0,5,0,1,0,0,0,2
chr19.58662008.R,3,14,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,0,0,16,0,4,0,2,0,12,0,2
chr19.58662010.R,3,15,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,0,2,0,2,0,0,16,0,5,0,2,0,14,0,2
chr19.58662014.R,2,14,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,1,0,16,0,5,0,1,0,6,0,2
chr19.58662016.R,3,15,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,0,0,16,0,5,0,2,0,5,0,2
chr19.58662023.R,3,13,0,3,5,0,0,0,0,0,0,0,4,3,0,0,0,0,0,NA,0,2,0,0,0,0,16,0,1,0,0,0,6,0,0
chr19.58662026.R,2,15,0,3,5,0,0,0,0,0,0,1,1,0,0,0,0,6,0,NA,0,2,0,2,1,0,15,0,5,0,2,0,15,0,3
chr19.58662041.R,2,13,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NA,0,2,0,0,0,0,14,0,5,0,2,0,11,0,2
chr19.58666209.F,39,40,22,7,0,0,0,1,0,0,0,1,0,0,0,0,15,6,38,26,0,8,1,0,0,0,5,0,5,0,7,0,37,0,17
chr19.58666216.F,39,39,26,7,0,0,0,3,2,0,0,1,0,0,0,0,15,7,39,26,0,9,0,0,0,0,3,0,4,0,6,0,36,0,16
chr19.58666229.F,28,37,14,7,0,0,0,1,0,0,0,0,0,1,1,0,14,5,35,17,0,7,0,0,0,0,2,0,4,0,6,0,31,0,12
chr19.58666230.R,18,21,8,9,1,1,0,0,0,0,0,1,2,0,0,1,11,5,29,26,0,9,0,0,0,0,2,0,4,0,0,1,39,1,15
chr19.58666249.F,38,37,23,7,0,0,0,1,0,0,0,2,0,0,1,0,14,6,38,26,0,8,0,0,2,0,1,0,4,0,5,0,38,0,15
chr19.58666250.R,24,24,14,11,2,1,0,0,0,0,0,2,0,0,0,0,11,5,32,25,0,9,0,0,0,0,0,0,4,0,0,1,41,1,19
chr19.58666255.F,41,38,28,7,0,0,0,1,0,0,0,1,0,0,0,0,13,6,39,26,0,8,0,4,0,0,1,0,4,0,2,0,37,0,15
chr19.58666256.R,25,24,14,11,1,1,0,0,0,0,0,2,0,0,0,0,12,5,32,26,0,8,0,0,0,0,0,0,4,0,0,0,45,2,19
chr19.58666257.F,41,39,24,7,0,0,0,1,0,0,0,2,5,0,0,0,13,6,38,24,0,8,0,3,0,0,1,0,4,0,3,0,39,0,12
chr19.58666258.R,24,26,14,11,0,1,0,0,0,0,0,1,0,0,0,0,12,5,32,27,1,9,0,0,0,0,0,0,6,0,1,0,44,1,19
chr19.58666276.F,39,30,28,7,0,0,1,1,0,0,0,4,0,0,0,1,15,6,39,25,0,8,0,0,0,1,2,0,6,0,6,0,38,0,14
chr19.58666277.R,25,21,12,11,1,2,2,0,0,0,1,2,0,0,1,0,13,5,31,27,1,11,0,0,0,0,3,0,4,1,2,1,41,1,19
chr19.58666289.F,37,29,21,7,0,0,0,1,0,0,0,0,0,0,0,0,12,5,37,25,0,7,0,0,0,0,1,0,6,0,2,0,37,0,13
chr19.58666290.R,26,21,11,10,1,1,0,0,0,0,0,0,0,0,0,0,13,4,34,29,0,10,0,0,1,0,0,1,4,0,2,0,41,1,17
chr19.58666299.F,39,39,28,6,0,0,0,0,0,0,0,4,0,0,0,0,14,4,37,24,0,6,0,0,0,0,1,0,4,0,5,0,38,0,15
chr19.58666300.R,26,26,15,11,2,3,0,0,0,0,0,1,0,0,0,0,13,5,35,29,0,10,0,1,0,0,0,0,4,0,2,1,45,1,19
chr19.58666302.F,24,24,25,4,0,0,0,2,1,0,0,3,5,0,0,0,7,4,16,18,0,4,0,0,0,0,0,0,4,1,2,1,24,0,9
chr19.58666303.R,26,26,19,11,1,2,0,0,0,0,0,1,0,0,0,0,13,5,35,32,0,10,0,1,0,0,0,1,4,1,2,1,43,1,19
chr19.58666308.F,21,22,22,3,0,0,0,0,1,NA,0,1,0,0,0,1,6,3,15,17,0,4,0,0,0,0,0,0,4,0,4,0,23,0,9
chr19.58666309.R,26,26,16,11,1,1,0,0,1,0,0,1,0,0,0,0,13,5,35,32,0,8,0,1,0,0,1,0,4,0,2,1,45,1,19
chr19.58666315.R,23,25,16,11,1,0,0,0,0,0,0,1,0,0,0,0,12,5,35,31,1,10,0,1,0,0,0,0,4,0,2,1,45,1,19
chr19.58666317.R,26,26,16,11,2,1,0,0,0,0,0,2,0,0,0,0,11,5,35,32,0,9,0,1,0,0,1,1,4,0,2,1,45,1,19
chr19.58666323.R,24,26,15,11,0,2,0,0,0,0,0,1,0,0,0,0,15,5,34,32,0,10,0,1,0,0,0,1,4,0,2,1,45,1,19
chr19.58951402.F,15,10,14,8,3,0,0,0,0,NA,0,0,0,0,0,1,3,0,13,19,2,10,1,0,0,0,10,0,NA,0,3,0,15,0,NA
chr19.58951416.F,18,10,14,5,2,0,0,0,0,NA,0,0,0,0,1,0,4,2,13,17,1,7,0,0,0,0,14,0,NA,0,3,0,19,0,NA
chr19.58951426.F,14,11,14,8,3,0,0,0,0,NA,0,1,0,0,0,1,4,0,13,19,0,10,1,0,0,0,14,0,NA,0,3,0,13,0,NA
chr19.58951428.F,18,12,14,9,4,0,0,0,0,NA,1,0,0,0,0,1,4,0,13,19,0,10,0,0,0,0,14,0,NA,0,3,0,17,0,NA
chr19.58951434.F,9,12,10,8,0,0,0,0,2,NA,0,0,0,0,1,0,4,1,13,19,0,10,0,2,5,0,12,0,NA,0,2,0,14,0,NA
chr19.58951453.F,5,6,6,3,2,0,0,0,2,NA,0,1,0,0,1,0,3,0,6,17,0,2,0,0,0,0,11,0,NA,0,1,0,9,0,NA
chr19.58951529.F,26,12,8,8,9,0,0,0,0,NA,0,0,0,0,0,0,5,0,11,13,0,NA,0,0,0,0,14,0,3,0,4,0,14,0,2
chr19.58951538.F,13,8,2,7,8,0,0,0,0,NA,0,0,0,0,0,0,6,0,10,13,0,NA,0,0,0,0,12,0,3,0,4,0,15,0,5
